% randomly generated dataset
@relation segment
@attribute region-centroid-col NUMERIC
@attribute region-centroid-row NUMERIC
@attribute region-pixel-count NUMERIC
@attribute short-line-density-5 NUMERIC
@attribute short-line-density-2 NUMERIC
@attribute vedge-mean NUMERIC
@attribute vegde-sd NUMERIC
@attribute hedge-mean NUMERIC
@attribute hedge-sd NUMERIC
@attribute intensity-mean NUMERIC
@attribute rawred-mean NUMERIC
@attribute rawblue-mean NUMERIC
@attribute rawgreen-mean NUMERIC
@attribute exred-mean NUMERIC
@attribute exblue-mean NUMERIC
@attribute exgreen-mean NUMERIC
@attribute value-mean NUMERIC
@attribute saturation-mean NUMERIC
@attribute hue-mean NUMERIC
@attribute class {brickface,sky,foliage,cement,window,path,grass}
@data
119,153,9,0.111111,0,25.5,5.53942,0.055556,0.136083,60.037,3,3.88889,3.22222,-1.11111,1.55556,-0.444444,3.88889,0.085017,-2.22172,window
72,219,9,0,0,0.277778,0.062963,0.555556,0.118518,5.48148,97.8889,6.66667,3.22222,3.22222,3.55556,-6.77778,130.222,0.320122,-2.0793,brickface
85,121,9,0,0,1.61111,1.00741,0.944445,0.712325,17.2222,8.88889,29.2222,13.5556,-25,36,-11,24.6667,0.696178,-2.33587,foliage
186,173,9,0,0,1.44444,0.278887,2.11111,1.98519,1.55556,13.5556,76.4444,22.3333,-10.7778,-4.77778,15.5556,22.3333,0.396433,2.33274,grass
181,87,9,0,0,1.22222,0.474069,0.777779,1.10386,135.407,127.889,146.444,131.889,-22.5556,33.1111,-10.5556,146.444,0.126571,-2.31287,sky
175,188,9,0,0,3,2.57337,2.33333,5.91111,55.7778,49.6667,69.1111,48.5556,-18.3333,40,-21.6667,11.5556,0.296294,-2.03967,path
164,178,9,0.222222,0,1.38889,0.862965,2.5,1.45556,23.8148,20.2222,21.1111,30.1111,-10.7778,-8.11111,18.8889,30.1111,0.329212,2.19031,grass
132,127,9,0,0,2.11111,0.720082,1.77778,0.93492,16.5185,13.2222,13.4444,22.8889,-9.88889,-9.22222,-6.88889,22.8889,0.433125,2.11955,cement
35,66,9,0.111111,0,0.888889,0.296297,0.555556,0.562963,16.1852,8.77778,23.8889,12.5556,-12.2222,23.1111,-10.8889,23.8889,0.492526,-2.13331,window
250,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
59,139,9,0,0,6.88889,1.04074,1.66667,0.8,16.3704,12.4444,14.5556,13,-11.7778,21.8889,-10.1111,23.6667,0.482725,-2.11822,cement
226,72,9,0,0,1.27778,0.818518,1.38889,1.44074,4.51852,1.55556,9.44444,2.55556,-38.6667,50.1111,-4.33333,141.111,0.84169,-2.21672,foliage
18,134,9,0,0,0.444444,0.118518,0.722222,0.151852,2.11111,1,4.66667,0.666667,-3.33333,7.66667,-4.33333,4.66667,0.874074,-2.01314,window
38,79,9,0,0,16.2778,40.863,14.1667,155.322,32.7778,24.3333,58.2222,28.2222,-25.3333,39,-13.6667,45.7778,0.489062,-2.04465,foliage
215,89,9,0.222222,0,1.88889,0.151852,2.33333,?,18.037,14.4444,25.1111,14.5556,-10.7778,21.2222,-10.4444,25.1111,0.43138,-2.10229,window
70,98,9,0.111111,0,1.22222,1.71852,1.77778,1.31852,4.66667,1.22222,9.22222,3.55556,-10.3333,13.6667,-18,8.11111,0.89084,-2.39542,foliage
177,190,9,0,0,0.944445,0.344443,1.38889,0.952579,52.4074,47.3333,132.222,45.3333,-15.2222,36.4444,-21.2222,64.5556,0.297733,-1.9859,path
96,96,9,0,0,1,0.062963,0.833333,0.3,6.2963,2.66667,11.8889,4.33333,-10.8889,16.7778,-5.88889,11.8889,0.778863,-2.27579,foliage
69,81,9,0,0,1.83333,2.21111,1.83333,1.01111,21.8519,20.3333,24.6667,14.5556,1.44444,14.4444,15.2222,24.6667,0.339117,-1.47238,brickface
145,195,9,0,0,0.055556,0.607408,2.61111,1.48519,23.0741,22.1111,29.7778,60.5556,-13.8889,20.1111,-17.2222,29.7778,0.417763,-1.68544,brickface
58,41,9,0,0,2.27778,0.250925,0.277777,3.74759,42.2593,35.4444,52.4444,34.6667,-16.2222,34.7778,-18.5556,52.4444,0.41031,-2.04873,cement
18,138,9,0,0,0.555556,0.562963,0.833333,0.3,5.74074,7.33333,6.55556,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,-0.862108,brickface
193,105,9,0,0,5.05556,2.55096,2.11111,1.87873,37.4444,32.3333,47.5556,32.4444,-15.3333,30.3333,-15,47.5556,0.321825,-2.10069,cement
29,111,9,0,0,0.388889,0.240741,0.611111,0.888889,5.40741,6.88889,6.33333,3,4.44444,2.77778,-7.22222,6.88889,0.564153,-0.897859,brickface
155,91,9,0,0,2.16667,0.490655,15.3889,4.14417,36.5185,35.8889,41,32.6667,-1.88889,13.4444,-11.5556,41,0.204536,-1.67677,cement
221,50,9,0,0,0.444445,0.544332,1.44444,0.688533,122.074,109.889,139.778,116.556,-36.5556,53.1111,-16.5556,139.778,0.213809,-2.32568,sky
200,165,9,0.111111,0,2.27778,3.97408,0.777777,0.918519,17.3333,12.8889,16.4444,22.6667,-13.3333,-2.66667,-17,22.6667,0.43082,2.4712,grass
80,203,9,0,0,1.44444,1.12875,0.777777,1.52631,12.4074,10,9,18.2222,-7.22222,-10.2222,17.4444,18.2222,0.514445,1.98675,grass
138,203,9,0,0,1.66667,1.64655,2.27778,1.87873,11.2593,8.77778,8.11111,16.8889,-7.44444,-9.44444,16.8889,16.8889,0.538945,2.01975,grass
92,56,9,0,0,0.444443,0.029629,0.833333,0.566668,126,115.889,140.667,121.444,-30.3333,39.3333,-13.6667,76.1111,0.176061,-2.07782,sky
88,89,9,0,0,0.777777,1.93218,3.66667,4.04444,22.3333,21.6667,28.4444,16.8889,-20.2222,-6.11111,-16.3333,28.4444,0.403687,-1.62559,brickface
51,15,9,0,0,0.722226,0.285185,1.22222,0.785184,132.222,123,145.333,3.77778,-27.6667,44,-9.88889,145.333,0.153616,-2.34104,sky
28,114,9,0,0,0.833333,0.172133,1.16667,0.255555,1.85185,0.111111,10.3333,0.777778,-5.22222,8.44444,-3.22222,4.66667,0.984127,-2.22266,grass
?,130,9,0,0,0,0,0,0,0,0,11.7778,0,0,0,0,0,0,0,window
9,129,9,0.111111,0,2.05556,1.14342,0.777776,0.886107,3.03704,54.2222,57.1111,55,-24.5556,46.7778,-22.2222,78,0.30598,-2.12699,cement
17,220,9,0,0,1.72222,3.17407,1.05556,1.98519,20.037,15.7778,28.6667,15.6667,-12.7778,25.8889,-13.1111,28.6667,0.457772,-2.08425,window
52,89,9,0,0,5.22222,2.72166,0.722223,70.0296,28.9259,25.2222,36.8889,24.6667,-11.1111,23.8889,-12.7778,36.8889,0.331128,-2.04846,cement
136,70,9,0,0,1,0.311111,1.72222,2.1963,26.037,24.4444,34,19.6667,-17.5556,30,-19.1111,34,?,-1.74518,brickface
133,108,9,0,0,0.777777,1.12963,22.4444,104.919,45.5926,41.2222,55.4444,40.1111,-13.1111,29.5556,-16.4444,55.4444,0.387467,-2.01555,cement
192,142,9,0.111111,0,0.5,0.122222,1.5,0.522222,4.66667,6.77778,4.88889,2.33333,-4,0.666667,-7,3.33333,0.662037,-0.604864,brickface
217,115,9,0,0,1.16667,0.344445,0.555555,0.385185,1.88889,54.4444,4.66667,0.777778,-5,8.33333,-3.33333,4.66667,0.962963,-2.2166,grass
205,204,9,0,0,1.55556,0.958394,1.88889,0.133333,21.1481,14.3333,5,25.5556,-14,-5.66667,19.6667,82.5556,0.439342,2.34873,grass
29,125,9,0,0,0.388889,3.20185,1.44444,0.177778,5.85185,7.22222,6.44444,3.44444,4.11111,78.7778,-7.22222,7.33333,0.529762,-0.944272,brickface
95,194,9,0,0,1,0.818519,1.11111,0.162963,28.2593,2.33333,9.33333,4.55556,-12.4444,18.2222,-5.77778,12.5556,0.29965,-2.32229,foliage
61,119,9,0,0,0.833333,0.833333,1.05556,0.951852,1.22222,117.778,3.22222,0.333333,-3.33333,6,-2.66667,3.22222,0.984127,-2.13309,brickface
171,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27031,0,window
62,202,9,0,0,2.55556,1.70837,1.5,1.13039,60.4815,53.6667,74.8889,14.3333,-20.4444,43.2222,-22.7778,74.8889,0.29788,-2.06061,path
118,182,9,0.111111,0,1.77778,1.29386,2.5,1.42595,45,41.6667,54.3333,39,-10,28,-18,54.3333,0.281875,-1.91068,path
14,53,9,0,0,2.11111,1.71852,?,3.01111,4.18518,22.7778,38.3333,20.1111,-12.8889,33.7778,-20.8889,38.3333,0.474773,-1.93748,brickface
179,133,9,0,0,2.38889,2.3797,0.888889,0.750308,124.37,32,46.3333,32,-14.3333,28.6667,-14.3333,?,0.313397,-2.09157,sky
138,138,9,0,0,0.888889,0.562963,0.833333,0.3,5.74074,7.33333,6.55556,3.33333,4.77778,2.44444,-7.22222,7.33333,0.543871,-2.03415,brickface
140,34,9,0,0,0.499999,0.122222,0.888887,1.02017,105.481,95.8889,127.333,97.8889,-42.7778,65.5556,-22.7778,127.333,0.790011,-2.28664,sky
68,31,9,0,0,1.16667,0.166666,1.72222,1.70741,111.074,102.889,127.333,103,-20.6667,48.7778,-24.2222,127.333,0.251852,-2.0987,sky
160,95,9,0,0,3.22222,3.54443,0.222222,0.403687,2.14815,2.11111,2.55556,1.77778,-0.111111,-10.7778,-1.11111,2.55556,0.10119,-1.62891,window
253,32,9,0,0,0.499999,0.586892,1.33333,0.557772,116.778,103.889,133.333,17.3333,?,49.6667,-11.8889,133.333,0.220748,-2.42119,sky
60,96,9,0.111111,0,1.66667,1.2,2.66667,0.459468,0,17.1111,50.1111,12.3333,-8.44444,17.8889,12.7778,23.8889,0.285691,2.26428,grass
11,118,9,0,0.111111,0.277778,0.151852,0.388889,0.062963,0.703704,0,23.8889,0.111111,-12,3.88889,-17.3333,2,1,-2.13264,foliage
91,64,9,0,0,0.944445,0.712325,1.05556,0.207408,62,53.6667,78.1111,54.2222,-25,48.3333,-23.3333,78.1111,0.31426,-2.11809,brickface
84,83,9,0,0.111111,6.16667,9.98889,12.8889,28.7852,14.3704,9,12.4444,11.4444,-16.1111,24.8889,-8.77778,22.6667,0.664785,-2.27421,foliage
153,183,9,0,0,9.38889,5.67026,2.94444,3.51768,19.5926,112.667,37.4444,26.3333,-9.55556,21.4444,-11.8889,37.4444,0.300208,-2.01778,grass
32,88,9,0,0,0.833332,0.349603,1.11111,?,67.2593,57.8889,85,58.8889,-28.1111,53.2222,-25.1111,85,0.545855,-2.13203,window
233,197,9,0,0.111111,3.88889,2.78621,2,1.26491,49.7407,44.3333,61.4444,43.4444,-16.2222,35.1111,-11.3333,71.3333,0.294656,-2.0434,path
97,46,9,0,0,1.66667,1.61933,2.22222,1.40897,62.3333,53.2222,79.1111,54.6667,-27.3333,50.3333,-7.66667,79.1111,0.326719,-2.1523,cement
112,30,9,0,0,0.555557,0.272164,1.22222,0.720082,113.259,100.778,130.111,108.889,-37.4444,8.88889,-15.7778,130.111,0.225384,-2.38531,sky
183,157,9,0,0,0.666667,0.421638,2.11111,0.620633,19.6667,17.1111,18.6667,23.8889,-9.66667,-3,12.6667,23.8889,0.314187,2.4052,grass
11,50,9,0.111111,0,1.77778,1.88169,1.11111,0.91084,109.259,93.8889,130.333,103.556,-46.1111,63.2222,-17.1111,130.333,0.2797,2.5874,sky
194,16,9,0,0,0.444444,0.162962,0.055556,1.15555,102.519,87.5556,125,95,-44.8889,67.4444,-22.5556,125,0.563467,-2.30247,sky
144,139,9,0,0,5.5,3.94445,1.38889,0.596294,64.6667,57.8889,78.7778,57.3333,-20.3333,42.3333,-15.6667,78.7778,0.27569,-2.06547,cement
72,111,9,0,0,0.5,1.14827,0.944444,1.3963,1.2963,0,3.55556,0.333333,-3.88889,6.77778,-2.88889,3.55556,1,-1.94975,foliage
72,191,9,0.111111,0,1.27778,0.507408,3.11111,1.17379,15.1852,12.1111,14.8889,40.2222,-9.22222,-0.888889,10.1111,18.5556,0.303044,2.54533,grass
169,137,9,0,0,1.5,0.477777,8.44444,50.0741,25.3333,18.6667,36.5556,20.7778,-20,33.6667,-13.6667,36.5556,0.502569,-2.21303,window
217,195,9,0,0,4.22222,3.28408,2.38889,2.10203,45.0741,39.6667,55.5556,40,-16.2222,31.4444,-15.2222,55.5556,0.292957,2.38975,path
204,156,9,0,0,0.5,0.278886,2,1.86984,23.7037,17.3333,25.4444,28.3333,-19.1111,5.22222,8.77778,28.3333,0.389034,2.86493,path
140,125,9,0,0,0.277778,0.062963,0.666667,0.311111,6.18518,7.33333,7.66667,3.55556,3.44444,4.44444,11.3333,7.77778,0.545635,-1.12182,brickface
40,185,9,0.111111,0,1.38889,1.08519,1.61111,1.75185,20.6296,19.7778,26.7778,15.3333,-2.55556,18.4444,-15.8889,36.5556,0.426973,-1.67546,brickface
23,86,9,0,0,0.888889,0.651853,1.72222,1.30741,18.5926,18.5556,23.5556,13.6667,-0.111111,14.8889,-14.7778,23.5556,0.417916,-1.5415,brickface
87,196,9,0,0,1.33333,0.869228,2.22222,1.66889,61.5926,55,75.6667,48.3333,-19.7778,42.2222,-22.4444,75.6667,0.287526,-2.04874,path
75,113,9,0,0.111111,2.94444,4.12266,6.16667,6.2245,27.8889,17.1111,142.222,22.3333,-32.3333,49,-16.6667,44.2222,0.622071,-2.29665,foliage
208,90,9,0,0,2.88889,2.56297,0.722222,0,5.14815,2.77778,10,2.66667,-7.11111,14.5556,-7.44444,10,0.797212,-2.07343,window
236,95,9,0,0,0.555555,1.68655,4.05556,3.27561,49.1111,43.3333,74.4444,42.7778,-17.3333,36.3333,-19,61.2222,0.303144,-2.06542,cement
90,122,9,0.111111,0,1.66667,1.39841,1.16667,0.691215,16.1852,10.2222,25.3333,13,4.66667,27.4444,-9.55556,25.3333,0.584744,-2.24727,foliage
212,81,9,0,0,0.72222,0.107409,0.833332,0.077779,92.1852,77.2222,118.444,33.2222,-44.8889,78.7778,-33.8889,118.444,0.347902,-2.34419,sky
213,86,9,0,0,0.833333,0.182575,0.388889,0.327731,17.1481,15.4444,24.6667,13.5556,-11.7778,22.5556,-10.7778,24.6667,0.46348,-2.12361,window
245,78,9,0.111111,0,1.88889,1.00741,0.777778,5.66296,112.963,25.1111,40.3333,25.1111,-15.2222,30.4444,-15.2222,40.3333,0.392034,-2.0667,cement
254,196,9,0,0,0.94444,0.77407,1.38889,1.04074,135.778,129.444,146.667,131.222,-19,32.6667,-13.6667,146.667,0.118733,-2.18742,sky
103,237,9,0,0,1.44444,0.444444,0.555555,0.418518,11.2593,6.55556,5.66667,11.7778,-4.33333,-7,-6.88889,11.7778,0.522999,1.9465,grass
228,20,9,0,0,1.05555,0.490655,0.833333,0.752773,24.5926,114,140.556,120.444,-33,46.6667,-13.6667,140.556,0.366946,-2.34801,sky
227,44,9,0.111111,0,2.66667,0.403687,1.33333,0.998146,47.8148,19.2222,58,42.5556,-14.7778,30.5556,-19,58,0.271987,-2.07047,cement
151,89,9,0,0,8.38889,4.57732,0.722222,0.389682,31.7037,43,41,26.7778,-13.1111,27.8889,-14.7778,41,0.351273,-2.04654,path
64,176,9,0,0,2.33333,0.918938,1,0.918938,50.7778,46,62.3333,44,-14.3333,34.6667,-20.3333,62.3333,0.294056,-1.98088,path
142,119,9,0,0,5.27778,0.854184,1.05556,0.611616,45.6296,40.6667,56,18.5556,-14.8889,31.1111,-16.2222,56.3333,0.28077,-2.06404,cement
37,163,9,0,0,1.5,0.877778,17.6667,3.2445,40.4444,35,48.5556,37.7778,-16.3333,24.3333,-8,48.5556,0.268978,2.17552,path
122,91,9,0,0,2.22222,1.06979,0.777778,1.27778,22.4815,22,28.7778,53.1111,-1.44444,18.8889,-17.4444,7.77778,0.420716,-1.63041,brickface
33,117,9,0,0,0.5,0.122222,1,0.311111,6.44444,21.7778,8.22222,3.77778,2.66667,45.6667,-8,8.22222,0.53858,-1.23326,brickface
146,97,9,0,0,10.1111,4.5979,6.11111,0.574133,47.963,46,54.3333,43.5556,-5.88889,19.1111,-13.2222,54.3333,0.197115,-1.84074,sky
90,134,9,0,0,0.555556,0.340741,1.05556,0.374074,2.66667,1,6.11111,0.888889,-5,10.3333,-5.33333,6.11111,0.318271,-2.07124,window
188,42,9,0,0,0.777779,0.54433,1.66667,1.26491,108.926,95.6667,126.222,104.889,-39.7778,51.8889,-12.1111,126.222,0.241934,-2.41039,sky
57,89,9,0,0,1.72222,1.30668,6.16667,4.70343,17,13,24.5556,13.4444,-12.6667,22.6667,-10.6667,24.5556,0.477489,-2.12975,window
82,109,9,0.111111,0,0.722223,0.240741,1.33333,0.800001,17.7778,19.2222,21,13.1111,-18,9.66667,-14,21,0.376024,-1.27656,brickface
173,67,9,0,0,1.11111,1.24127,0.222222,0.344265,0.740741,0.777778,40.7778,0.333333,0.111111,1.11111,-22.1111,1.11111,?,-1.51268,window
174,145,9,0,0,0,0,0,0,0,0,145.667,0,0,0,0,0,0,0,window
201,133,9,0,0,0.777779,0.240741,0.222222,1.54441,0.740741,0.333333,1.77778,0.111111,-1.22222,5.22222,-1.88889,1.77778,0.962963,-1.99906,window
38,202,9,0,0,2.16667,0.658281,8.33333,6.43334,57.3333,50.2222,71.5556,50.2222,-21.3333,42.6667,-21.3333,71.5556,0.302514,-2.09375,brickface
226,131,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,window
208,34,9,0,0,1.72222,1.73098,0.444445,0.501848,14.4444,10.7778,21,11.5556,-11,19.6667,-8.66667,21,0.479958,-2.16238,window
57,229,9,0,0,1.16667,2.05931,3.44444,1.40896,14.6296,12,13.5556,18.3333,-7.88889,-3.22222,11.1111,18.3333,0.347692,-0.806042,grass
185,110,9,0,0,18.4444,375.096,4,0.596297,14.8148,46.1111,60.4444,45.4444,-13.6667,29.3333,-15.6667,60.4444,0.249253,-2.0944,?
115,138,9,0,0,2.72222,0.088889,0.333333,0.177778,0.777778,0,2.33333,0,-2.33333,4.66667,-12.7778,2.33333,1,-2.0944,foliage
245,176,9,0,0,1.22222,0.516398,1,0.557774,18.4815,115,17,23.3333,-10.1111,-4.44444,14.5556,23.3333,0.35207,2.33224,grass
250,172,9,0,0,0.944444,0.507407,1.33333,0.71111,16.0741,12.3333,28.1111,51.4444,-11.2222,-3.22222,14.4444,20.8889,0.409835,-2.28987,foliage
117,224,9,0,0,3.05556,3.7619,3.05556,3.02153,20.2593,15.4444,17.7778,139.444,-14.4444,-7.44444,21.8889,27.5556,0.441516,2.30415,grass
239,174,9,0,0,2,1.4453,1.38889,0.854183,57.8519,19.4444,73.2222,11.8889,-22.2222,46.1111,-23.8889,73.2222,0.320261,-2.06905,path
33,100,9,0,0,0.722222,0.534027,0.666667,0.365148,1.22222,0.111111,2.77778,0.777778,-3.33333,4.66667,-1.33333,142.778,0.266302,-2.3371,foliage
189,141,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0.829233,0,window
102,236,9,0.222222,0,2.27778,2.12307,1.83333,1.04881,39.3333,35.5556,47.4444,35,-15.7778,21.6667,-13,47.4444,0.264152,-2.04917,cement
18,190,9,0.111111,0,2.33333,2.56472,2.83333,1.09545,47.2593,44.8889,62.3333,44.1111,?,35.6667,-19,135.778,0.970238,-2.0487,path
103,65,9,0,0,2.5,1.08355,1.22222,1.32222,60.1481,53.7778,73.8889,52.7778,-19.1111,41.2222,-1.22222,73.8889,0.287045,-2.0419,cement
225,159,9,0,0,0.833333,0.255559,0.722221,0.107409,137.963,133,147,133.889,-14.8889,27.1111,-12.2222,147,0.095184,-2.1583,sky
226,69,9,0,0.111111,19.1111,991.718,20.4444,1039.54,23.8148,19.2222,29.3333,22.8889,-13.7778,33.8889,-2.77778,29.3333,0.508994,-2.48898,foliage
109,187,9,0,0,0.055556,0.136083,0.055556,0.136083,0.037037,0,0.111111,0,-0.111111,0.222222,-0.111111,0.111111,0.385282,-2.0944,foliage
217,145,9,0,0,0.555556,0.162963,0.722222,0.062963,5.2963,6.33333,6.55556,3,3.11111,3.77778,-6.88889,7,0.564153,-1.06897,brickface
138,133,9,0,0,0.666667,84.8778,1.16667,0.211111,6.44444,7.77778,7.88889,3.66667,4,4.33333,-8.33333,75.1111,0.933333,-1.07766,brickface
89,110,9,0,0,1.72222,5.35185,2.66667,1.02222,17.9259,18.8889,21.4444,13.4444,2.88889,10.5556,-13.4444,21.4444,0.368848,-1.3451,path
218,178,9,0.111111,0,0.833333,3.5,1.11111,0.544331,29.2963,52.4444,75.2222,2.11111,-21.5556,46.7778,-25.2222,87.4444,0.318996,-2.04055,?
197,188,9,0,0,2.44444,6.82963,3.33333,0.088889,16.0741,13.1111,16.6667,18.4444,-8.88889,1.77778,7.11111,18.5556,0.292729,2.7898,grass
96,94,9,0,0,0.722223,0.285185,0.444445,0.42963,20.2222,16,22,15.8889,-1.88889,25.6667,-13,35.8889,0.451546,-2.08489,window
79,154,9,0,0,1.11111,1.58518,0.166667,0.077778,0.740741,0.444444,1.55556,0.222222,-0.888889,2.44444,-1.55556,1.55556,0.288889,-1.91964,window
57,101,9,0,0,0.388889,0.389682,0.222222,0.172132,17.9259,13.2222,150.111,13.4444,-14.1111,27.5556,-13.4444,27.1111,0.511905,-2.11046,window
148,51,9,0,0,0.722224,0.389683,0.944443,0.772203,108.741,95.2222,127,104,-1.11111,15.6667,-14.2222,127,0.250137,-2.38344,sky
188,35,9,0,0,1.22222,1.05185,0.833335,0.562963,124.556,114.444,140.111,119.111,-30.3333,46.6667,-16.3333,140.111,0.183109,-2.28292,sky
36,243,9,0.111111,0,1.88889,1.85185,2,0.71111,13.3333,9.88889,15.5556,18,-2.22222,-3.66667,14,18,0.452229,2.36831,grass
140,247,9,0,0,1,3.18889,0.555557,3.55556,8.11111,6,5.88889,12.4444,-6.33333,15.5556,13,12.4444,0.299601,2.11789,grass
105,139,9,0,0,0.277778,0.250924,0.833333,0.522222,6.11111,7.55556,7.22222,3.55556,4.33333,3.33333,-7.66667,7.55556,0.532628,-0.965946,?
210,114,9,0,0,1.27778,1.30741,0.611111,0.062963,16.1852,11.4444,25,12.1111,-14.2222,26.4444,-12.2222,25,0.546207,-2.14166,window
180,186,9,0.111111,0,1.5,1.79815,1.94444,1.78159,49.6296,45,61.3333,42.5556,-13.1111,35.1111,-21.2222,61.3333,0.306161,-1.95809,path
163,133,9,0,0,0.111111,0.433333,0.222222,0.272166,1.55556,1,3.55556,0.111111,-1.66667,6,-5.88889,3.55556,0.972222,-1.82256,window
107,?,9,0,0,1.55556,3.0963,3.55556,2.56296,7.85185,5.77778,6.55556,11.2222,-6.22222,-3.88889,10.1111,11.2222,0.526881,-1.99081,grass
147,125,9,0,0,6.38889,3.92381,?,0.760117,43.2222,37.2222,55,38.2222,-18,35.3333,-17.3333,55,0.324639,-2.09647,cement
8,93,9,0,0,0.833333,0.459468,1.05556,0.928959,6.11111,15.1111,28.8889,15.6667,-14.3333,27,-12.6667,28.8889,0.480246,-2.13621,window
229,124,9,0,0,0.888889,0.074074,0.888889,0.340741,5.88889,7.11111,9.44444,0.888889,3.66667,3.66667,-7.33333,7.55556,0.177191,-1.03766,brickface
170,154,9,0,0,0.111111,0.172133,0.055556,0.136083,0.074074,0,12.7778,0,-0.222222,0.444444,-0.222222,0.222222,0.222222,-2.0944,cement
174,29,9,0,0,0.777777,0.403687,0.5,7.71338,112.074,98.5556,130.556,107.111,-40.5556,55.4444,-14.8889,130.556,0.245093,-2.37321,sky
229,124,9,0,0,0.888889,0.074074,0.888889,0.340741,5.88889,7.11111,7.11111,3.44444,3.66667,3.66667,-7.33333,7.55556,0.545855,-1.03766,brickface
191,119,9,0,0,1.11111,1.29386,0.944446,0.408248,39.8519,33.5556,48.2222,35.1111,-10.8889,25.1111,-14.2222,48.2222,0.271717,-2.006,cement
60,85,9,0,0,0.833333,0.611111,0.555556,0.251852,20.1111,16.4444,27.3333,16.5556,-11,21.6667,-17.3333,27.3333,0.405936,-2.1041,cement
67,118,9,0,0,1.11111,0.385186,2.27778,7.6,21.1111,20.2222,27.3333,15.7778,-2.66667,18.6667,-16,57.1111,0.416884,-0.966318,brickface
237,192,9,0.111111,0,0.833333,0.547723,1.44444,3.52399,22.4815,41.1111,57.6667,8.11111,-15.7778,33.8889,-18.1111,57.6667,0.302675,-2.04724,path
145,53,9,0,0,1,0.444444,1.11111,0.429629,113.148,104.333,130.222,104.889,-26.4444,51.2222,-24.7778,115.889,0.200484,-2.11701,sky
119,192,9,0.111111,0,2.5,2.08433,6.16667,2.32618,59.5556,52.5556,74.7778,51.3333,-21,45.6667,-15.3333,74.7778,0.312796,-2.03818,path
124,48,9,0,0,2.27778,1.95978,2.05556,1.30668,13.037,49.1111,14.8889,24.7778,-11.6667,44.2222,20.6667,24.7778,0.439718,2.17699,grass
198,133,9,0,0,1.16667,1.90613,2.72222,3.15818,2.7037,1.22222,5,53.2222,-4.44444,6.88889,-1.88889,5,0.860606,-2.35675,window
233,184,9,0,0,0.5,0.077778,0.777778,0.785185,11.8519,9.77778,70,15.8889,-6.22222,-5.88889,12.1111,15.8889,0.405556,2.12865,grass
140,181,9,0.111111,0,0.833333,1.70945,1.27778,1.70741,19.2963,15.4444,18.4444,24,-11.5556,-2.55556,14.1111,24,0.357668,2.45847,foliage
74,64,9,0,0,1.83333,1.20646,2,1.11555,56.5926,49.6667,71,49.1111,-20.7778,43.2222,-22.4444,71,0.313003,-2.38667,cement
133,102,9,0,0,22.0556,374.596,29.8889,0.58373,44.037,37.4444,52.6667,109.444,-19.7778,25.8889,-6.11111,52.6667,0.397892,-2.41682,foliage
86,197,9,0.111111,0,1.61111,1.45169,1.27778,1.10386,63.2222,56.2222,77.7778,116.889,-21,43.6667,-22.6667,77.7778,0.285333,-2.06802,path
197,123,9,0,0,0.944445,0.951854,3,0.574133,44.8148,49.8889,53.7778,39.5556,-11.1111,26.8889,-15.7778,53.7778,0.263275,-1.97833,window
147,87,9,0,0,6.83333,6.61899,1.55556,1.69531,43.3333,40.2222,54.8889,37.2222,-10.3333,34.6667,-18.3333,54.8889,0.319706,-2.07124,cement
188,42,9,0.111111,0,0.777779,0.54433,1.66667,1.26491,108.926,95.6667,126.222,104.889,-39.7778,51.8889,-12.1111,126.222,0.241934,-1.83888,sky
106,193,9,0,0,1.05556,0.952579,0.888889,0.620633,14.4444,11.6667,12.5556,19.1111,-8.33333,-5.66667,-22.7778,127.444,0.388863,2.21005,grass
23,172,9,0,0,1.33333,0.894427,9.16667,5.85662,42.3333,38,51.2222,37.7778,-13,26.6667,-13.6667,51.2222,0.545855,-2.12656,path
9,131,9,0,0,0,0,0,0.596285,0,0,0,0,-0.666667,0,0,0,0.124312,0,foliage
124,57,9,0.111111,0,1,0.711108,1.05555,0.907417,128.444,119.222,142.889,123.222,-27.6667,43.3333,-15.6667,9.44444,0.165616,-2.27113,sky
115,75,9,0,0,0.944445,0.774077,1.05556,0.596296,126.074,115.889,141.222,121.111,-30.5556,45.4444,-14.8889,141.222,0.179353,-2.3098,sky
101,197,9,0,0,3.55556,7.54074,4.94444,6.41852,21.2593,17.4444,18.7778,103.778,-11.4444,-7.44444,18.8889,27.5556,0.394886,2.24309,grass
150,94,9,0,0,1.11111,0.607404,1.27778,0.507409,95.2963,80.8889,119.222,85.7778,-43.2222,71.7778,-28.5556,119.222,0.321505,-2.22711,grass
9,80,9,0,0,2.94444,13.7519,16.6667,71.5111,23.6296,17.3333,31.6667,21.8889,-18.8889,24.1111,-5.22222,31.6667,0.514254,-2.43151,foliage
224,73,9,0,0,1.5,1.27778,2.33333,0.222216,5.81482,2.33333,10.6667,4.44444,-10.4444,14.5556,-4.11111,10.6667,0.78993,-2.35564,foliage
