% randomly generated dataset
@relation weather-nominal
@attribute outlook {sunny,overcast,rainy}
@attribute temperature {hot,mild,cool}
@attribute humidity {high,normal}
@attribute windy {TRUE,FALSE}
@attribute play {yes,no}
@data
rainy,hot,normal,TRUE,no
sunny,hot,high,FALSE,no
sunny,mild,normal,TRUE,no
rainy,cool,high,?,yes
rainy,mild,high,FALSE,no
rainy,cool,normal,FALSE,no
rainy,cool,high,TRUE,yes
overcast,mild,high,FALSE,yes
overcast,mild,normal,FALSE,yes
rainy,cool,normal,FALSE,no
rainy,hot,normal,FALSE,yes
overcast,mild,normal,FALSE,yes
rainy,mild,high,FALSE,yes
sunny,hot,normal,FALSE,yes
overcast,cool,high,?,no
sunny,mild,high,TRUE,no
sunny,hot,high,FALSE,yes
overcast,mild,high,FALSE,no
overcast,mild,normal,TRUE,no
sunny,hot,high,FALSE,no
sunny,hot,normal,FALSE,yes
rainy,mild,high,FALSE,no
rainy,hot,normal,FALSE,no
rainy,cool,high,TRUE,no
overcast,?,normal,FALSE,yes
rainy,mild,high,FALSE,yes
sunny,hot,high,FALSE,yes
rainy,mild,normal,FALSE,no
sunny,cool,high,FALSE,no
rainy,cool,?,TRUE,yes
overcast,mild,normal,TRUE,no
overcast,hot,high,TRUE,no
sunny,cool,high,TRUE,no
rainy,cool,normal,TRUE,yes
sunny,hot,high,FALSE,no
rainy,hot,high,FALSE,yes
overcast,mild,normal,TRUE,no
rainy,mild,high,FALSE,yes
sunny,hot,normal,FALSE,yes
sunny,cool,high,TRUE,?
overcast,cool,high,FALSE,no
overcast,mild,normal,TRUE,yes
overcast,cool,high,TRUE,yes
overcast,mild,normal,FALSE,no
sunny,?,normal,FALSE,no
rainy,?,high,FALSE,yes
sunny,mild,normal,TRUE,no
sunny,mild,high,TRUE,no
overcast,cool,high,FALSE,yes
overcast,mild,high,TRUE,no
overcast,cool,high,FALSE,yes
overcast,mild,high,FALSE,no
rainy,?,normal,FALSE,yes
overcast,cool,high,TRUE,yes
rainy,mild,normal,TRUE,no
sunny,mild,high,TRUE,yes
rainy,mild,high,TRUE,yes
sunny,mild,normal,TRUE,yes
sunny,mild,normal,FALSE,yes
rainy,mild,high,TRUE,yes
sunny,hot,high,FALSE,yes
overcast,mild,normal,FALSE,no
rainy,mild,normal,FALSE,yes
overcast,cool,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
rainy,hot,high,TRUE,no
rainy,mild,high,FALSE,yes
sunny,cool,high,TRUE,yes
rainy,mild,high,TRUE,no
sunny,cool,high,?,yes
overcast,mild,normal,FALSE,yes
overcast,mild,normal,FALSE,yes
sunny,hot,high,TRUE,yes
overcast,mild,high,TRUE,yes
overcast,?,high,FALSE,yes
sunny,cool,high,TRUE,yes
overcast,mild,normal,FALSE,no
rainy,mild,high,TRUE,yes
overcast,mild,?,FALSE,yes
sunny,mild,normal,TRUE,yes
overcast,mild,high,TRUE,no
overcast,cool,normal,FALSE,yes
sunny,mild,high,TRUE,yes
sunny,cool,high,FALSE,yes
rainy,hot,normal,FALSE,yes
overcast,cool,high,TRUE,yes
sunny,cool,normal,FALSE,yes
rainy,cool,high,FALSE,?
sunny,mild,normal,?,no
overcast,mild,high,FALSE,no
rainy,mild,high,TRUE,yes
sunny,cool,high,TRUE,yes
rainy,mild,high,FALSE,yes
overcast,hot,high,TRUE,yes
overcast,hot,normal,TRUE,yes
overcast,cool,high,FALSE,yes
rainy,mild,high,FALSE,?
rainy,cool,normal,FALSE,yes
overcast,mild,high,FALSE,no
rainy,mild,high,TRUE,no
rainy,hot,normal,FALSE,yes
sunny,cool,normal,FALSE,no
sunny,mild,high,TRUE,no
overcast,cool,normal,TRUE,yes
rainy,mild,high,FALSE,yes
overcast,hot,normal,TRUE,yes
rainy,cool,high,FALSE,yes
overcast,mild,normal,FALSE,yes
sunny,mild,high,FALSE,no
rainy,hot,normal,TRUE,no
overcast,?,high,TRUE,no
?,mild,high,FALSE,yes
rainy,mild,high,FALSE,no
rainy,mild,high,FALSE,no
rainy,hot,normal,FALSE,yes
overcast,cool,normal,TRUE,yes
sunny,cool,normal,TRUE,no
rainy,mild,normal,FALSE,yes
rainy,mild,high,FALSE,yes
overcast,cool,high,FALSE,no
overcast,hot,normal,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,hot,normal,FALSE,yes
rainy,cool,high,FALSE,no
sunny,mild,normal,FALSE,no
overcast,mild,high,TRUE,no
sunny,hot,high,TRUE,yes
overcast,mild,high,?,yes
sunny,mild,high,TRUE,no
rainy,hot,normal,TRUE,yes
overcast,cool,normal,TRUE,yes
rainy,mild,high,FALSE,no
sunny,hot,normal,TRUE,yes
rainy,mild,high,TRUE,yes
rainy,mild,normal,TRUE,yes
rainy,hot,normal,FALSE,no
rainy,hot,normal,TRUE,?
sunny,mild,high,FALSE,yes
overcast,hot,normal,FALSE,no
sunny,hot,high,TRUE,no
overcast,hot,normal,?,yes
sunny,cool,normal,FALSE,yes
overcast,hot,normal,FALSE,no
sunny,mild,normal,FALSE,yes
sunny,mild,high,FALSE,yes
sunny,cool,high,TRUE,no
rainy,hot,normal,TRUE,yes
sunny,hot,normal,TRUE,yes
sunny,hot,normal,FALSE,yes
sunny,cool,normal,TRUE,no
overcast,cool,high,TRUE,?
rainy,mild,high,FALSE,yes
sunny,cool,high,TRUE,yes
rainy,cool,high,TRUE,yes
overcast,mild,high,FALSE,no
sunny,hot,high,FALSE,yes
sunny,mild,high,FALSE,yes
overcast,hot,high,TRUE,no
rainy,mild,normal,TRUE,yes
overcast,mild,high,FALSE,yes
overcast,hot,high,TRUE,yes
sunny,cool,high,FALSE,no
sunny,hot,high,?,yes
sunny,cool,high,FALSE,no
sunny,mild,high,FALSE,no
rainy,mild,normal,FALSE,yes
overcast,hot,normal,TRUE,no
overcast,mild,high,TRUE,yes
sunny,cool,high,TRUE,yes
rainy,mild,normal,TRUE,no
overcast,mild,normal,TRUE,yes
rainy,hot,high,TRUE,no
overcast,mild,normal,?,yes
overcast,mild,normal,FALSE,no
sunny,?,high,TRUE,yes
rainy,hot,high,TRUE,yes
rainy,hot,normal,FALSE,yes
sunny,mild,normal,FALSE,yes
sunny,mild,?,FALSE,no
sunny,mild,high,TRUE,yes
sunny,cool,normal,TRUE,yes
rainy,hot,high,FALSE,yes
rainy,mild,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
sunny,cool,high,TRUE,yes
rainy,hot,normal,FALSE,yes
sunny,mild,normal,TRUE,yes
rainy,mild,normal,TRUE,yes
rainy,hot,normal,FALSE,no
rainy,cool,high,FALSE,no
?,mild,normal,TRUE,no
overcast,mild,normal,TRUE,yes
overcast,cool,high,FALSE,no
sunny,cool,normal,TRUE,yes
rainy,hot,high,FALSE,no
rainy,cool,normal,FALSE,no
rainy,mild,normal,TRUE,?
overcast,cool,normal,FALSE,no
rainy,mild,high,TRUE,no
rainy,cool,normal,TRUE,yes
rainy,mild,high,FALSE,no
overcast,hot,high,TRUE,no
overcast,cool,?,TRUE,no
overcast,hot,normal,FALSE,no
rainy,hot,high,TRUE,yes
sunny,mild,high,FALSE,?
overcast,mild,high,FALSE,yes
sunny,hot,high,FALSE,no
rainy,mild,normal,FALSE,yes
overcast,cool,normal,FALSE,no
sunny,mild,high,FALSE,yes
rainy,cool,high,FALSE,yes
sunny,hot,high,FALSE,yes
rainy,mild,high,TRUE,no
overcast,mild,normal,TRUE,yes
rainy,hot,high,TRUE,yes
rainy,cool,normal,FALSE,no
overcast,mild,high,TRUE,yes
sunny,mild,high,TRUE,yes
sunny,cool,normal,FALSE,no
overcast,hot,high,FALSE,no
overcast,mild,normal,FALSE,no
rainy,mild,high,FALSE,yes
sunny,cool,high,FALSE,yes
sunny,cool,normal,TRUE,yes
sunny,cool,high,TRUE,yes
rainy,?,high,FALSE,no
rainy,cool,high,FALSE,yes
overcast,cool,normal,TRUE,no
rainy,mild,normal,FALSE,yes
rainy,mild,high,TRUE,no
overcast,cool,normal,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,cool,high,TRUE,yes
sunny,mild,normal,FALSE,yes
?,mild,high,FALSE,yes
overcast,hot,high,FALSE,no
rainy,hot,normal,TRUE,yes
sunny,mild,normal,FALSE,no
rainy,hot,normal,FALSE,no
rainy,cool,high,FALSE,no
sunny,cool,normal,FALSE,yes
sunny,mild,high,TRUE,yes
sunny,hot,normal,TRUE,yes
rainy,hot,high,TRUE,no
sunny,hot,normal,TRUE,yes
sunny,cool,normal,TRUE,yes
rainy,hot,high,FALSE,yes
overcast,cool,high,TRUE,yes
rainy,hot,normal,TRUE,no
?,hot,high,FALSE,yes
rainy,hot,high,FALSE,no
rainy,hot,normal,FALSE,?
sunny,cool,high,FALSE,yes
rainy,cool,high,FALSE,yes
rainy,mild,normal,TRUE,yes
sunny,mild,normal,FALSE,no
rainy,hot,high,TRUE,yes
rainy,mild,high,TRUE,yes
rainy,mild,high,TRUE,no
sunny,mild,normal,TRUE,yes
overcast,mild,high,FALSE,yes
sunny,mild,high,TRUE,yes
sunny,cool,high,TRUE,yes
rainy,hot,high,TRUE,yes
sunny,cool,high,FALSE,no
sunny,mild,high,TRUE,yes
rainy,cool,normal,FALSE,no
sunny,cool,high,FALSE,no
rainy,mild,normal,TRUE,yes
overcast,hot,high,FALSE,yes
sunny,hot,normal,TRUE,yes
sunny,cool,high,TRUE,yes
sunny,mild,high,TRUE,no
sunny,hot,high,TRUE,yes
sunny,mild,high,TRUE,yes
overcast,mild,normal,FALSE,yes
overcast,hot,normal,TRUE,yes
sunny,mild,high,FALSE,no
overcast,mild,normal,FALSE,yes
sunny,cool,high,TRUE,no
overcast,hot,normal,TRUE,yes
overcast,cool,normal,TRUE,yes
sunny,mild,normal,TRUE,yes
sunny,cool,high,TRUE,no
rainy,mild,high,FALSE,no
sunny,hot,high,FALSE,yes
sunny,mild,normal,FALSE,yes
sunny,cool,normal,FALSE,no
rainy,mild,high,TRUE,yes
rainy,mild,high,FALSE,no
sunny,cool,high,FALSE,yes
overcast,mild,high,FALSE,no
rainy,cool,normal,FALSE,yes
rainy,cool,normal,TRUE,no
rainy,cool,high,?,yes
?,cool,normal,FALSE,no
overcast,mild,normal,TRUE,no
sunny,hot,high,FALSE,yes
overcast,cool,high,FALSE,yes
overcast,hot,high,TRUE,no
overcast,cool,normal,TRUE,yes
rainy,mild,normal,TRUE,yes
sunny,hot,high,FALSE,yes
rainy,mild,high,FALSE,yes
sunny,hot,high,FALSE,yes
sunny,cool,normal,FALSE,yes
rainy,cool,normal,FALSE,yes
rainy,hot,high,TRUE,?
rainy,mild,high,TRUE,yes
?,mild,high,FALSE,yes
overcast,mild,high,FALSE,yes
rainy,hot,high,FALSE,no
rainy,hot,high,TRUE,?
sunny,cool,normal,FALSE,yes
rainy,hot,normal,FALSE,no
rainy,cool,high,TRUE,yes
sunny,cool,normal,FALSE,yes
sunny,cool,high,FALSE,yes
rainy,mild,high,FALSE,no
rainy,hot,normal,FALSE,yes
overcast,cool,normal,FALSE,yes
sunny,hot,normal,FALSE,yes
sunny,hot,normal,TRUE,yes
rainy,hot,normal,TRUE,yes
sunny,cool,normal,?,no
overcast,cool,normal,TRUE,yes
rainy,mild,normal,TRUE,no
rainy,cool,normal,TRUE,yes
sunny,hot,high,TRUE,no
?,mild,high,TRUE,no
rainy,hot,normal,?,no
rainy,cool,high,TRUE,yes
overcast,mild,high,FALSE,yes
overcast,mild,normal,FALSE,?
sunny,hot,high,FALSE,yes
sunny,hot,high,TRUE,yes
sunny,hot,normal,FALSE,yes
rainy,mild,high,FALSE,yes
?,mild,high,FALSE,no
sunny,cool,high,FALSE,no
sunny,mild,normal,FALSE,no
rainy,cool,high,FALSE,yes
sunny,mild,high,TRUE,yes
rainy,mild,high,FALSE,no
rainy,hot,normal,TRUE,no
rainy,cool,normal,FALSE,yes
overcast,hot,high,TRUE,no
sunny,mild,normal,TRUE,yes
rainy,mild,normal,FALSE,yes
rainy,mild,high,FALSE,no
overcast,hot,normal,TRUE,yes
rainy,?,high,FALSE,yes
sunny,hot,normal,FALSE,yes
sunny,mild,normal,TRUE,no
sunny,hot,high,TRUE,?
rainy,cool,normal,TRUE,yes
sunny,mild,?,FALSE,yes
overcast,hot,normal,FALSE,no
sunny,mild,normal,FALSE,yes
sunny,mild,normal,FALSE,yes
overcast,cool,high,TRUE,no
overcast,mild,high,FALSE,yes
sunny,cool,high,FALSE,yes
sunny,hot,?,FALSE,yes
rainy,mild,high,TRUE,yes
sunny,mild,high,FALSE,yes
rainy,hot,high,FALSE,yes
sunny,cool,high,FALSE,yes
?,mild,high,FALSE,no
rainy,mild,?,FALSE,yes
rainy,mild,high,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,hot,normal,FALSE,no
sunny,hot,normal,FALSE,no
rainy,mild,high,TRUE,yes
sunny,cool,normal,TRUE,no
rainy,mild,normal,FALSE,yes
rainy,cool,normal,TRUE,yes
overcast,mild,high,FALSE,yes
rainy,mild,high,FALSE,yes
sunny,hot,high,TRUE,yes
rainy,hot,high,FALSE,no
rainy,mild,normal,FALSE,no
sunny,mild,normal,?,yes
sunny,mild,high,TRUE,yes
rainy,cool,high,TRUE,yes
overcast,cool,normal,TRUE,yes
rainy,hot,normal,FALSE,yes
rainy,mild,normal,TRUE,yes
sunny,cool,high,TRUE,yes
sunny,cool,high,FALSE,yes
rainy,cool,normal,TRUE,yes
overcast,mild,normal,TRUE,no
sunny,mild,normal,TRUE,yes
sunny,cool,normal,TRUE,no
overcast,cool,normal,FALSE,yes
overcast,hot,normal,FALSE,no
sunny,hot,?,FALSE,no
rainy,cool,high,?,no
rainy,hot,high,FALSE,yes
overcast,cool,high,TRUE,no
rainy,cool,normal,FALSE,yes
rainy,mild,normal,TRUE,yes
rainy,mild,?,TRUE,yes
overcast,cool,high,FALSE,yes
sunny,cool,high,TRUE,yes
overcast,mild,?,FALSE,yes
rainy,mild,normal,FALSE,yes
rainy,mild,high,TRUE,yes
sunny,cool,normal,FALSE,yes
sunny,mild,high,TRUE,yes
sunny,mild,high,TRUE,yes
overcast,cool,normal,?,yes
overcast,cool,high,TRUE,yes
rainy,hot,high,TRUE,no
sunny,hot,normal,TRUE,no
overcast,cool,?,TRUE,yes
sunny,cool,normal,?,yes
overcast,hot,high,TRUE,yes
sunny,mild,normal,TRUE,yes
sunny,mild,high,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,cool,normal,TRUE,yes
sunny,mild,high,FALSE,yes
rainy,cool,high,FALSE,no
rainy,mild,?,FALSE,yes
rainy,hot,high,FALSE,no
sunny,mild,normal,FALSE,yes
rainy,mild,normal,FALSE,no
rainy,mild,normal,TRUE,yes
overcast,cool,high,FALSE,no
rainy,mild,high,FALSE,yes
overcast,mild,normal,TRUE,yes
sunny,cool,normal,TRUE,yes
rainy,mild,normal,FALSE,no
rainy,cool,normal,FALSE,yes
sunny,mild,normal,TRUE,yes
sunny,mild,normal,FALSE,no
sunny,mild,normal,FALSE,yes
rainy,cool,high,TRUE,no
sunny,mild,normal,FALSE,no
overcast,cool,normal,TRUE,yes
rainy,mild,high,FALSE,yes
?,mild,normal,FALSE,no
rainy,hot,normal,FALSE,yes
rainy,hot,normal,FALSE,no
sunny,hot,high,FALSE,yes
overcast,mild,high,FALSE,no
sunny,mild,high,FALSE,yes
sunny,cool,normal,?,yes
rainy,hot,normal,TRUE,yes
overcast,cool,normal,FALSE,no
rainy,hot,?,TRUE,yes
overcast,cool,high,FALSE,no
rainy,mild,high,FALSE,yes
rainy,mild,high,?,yes
rainy,mild,high,TRUE,no
overcast,mild,normal,TRUE,yes
rainy,mild,high,FALSE,no
sunny,hot,high,FALSE,yes
overcast,mild,normal,TRUE,no
sunny,cool,normal,FALSE,yes
sunny,mild,normal,TRUE,no
sunny,mild,normal,TRUE,no
rainy,cool,normal,FALSE,no
rainy,cool,high,TRUE,yes
sunny,hot,normal,FALSE,no
rainy,hot,normal,FALSE,no
sunny,hot,high,FALSE,no
sunny,mild,normal,TRUE,yes
sunny,hot,high,TRUE,yes
sunny,hot,normal,TRUE,no
rainy,cool,normal,FALSE,yes
rainy,cool,normal,TRUE,yes
sunny,mild,normal,FALSE,yes
overcast,mild,normal,FALSE,no
sunny,mild,high,TRUE,yes
sunny,mild,high,FALSE,no
sunny,hot,high,FALSE,yes
?,mild,high,FALSE,no
sunny,mild,normal,TRUE,yes
rainy,mild,high,TRUE,yes
sunny,cool,normal,FALSE,yes
rainy,mild,?,TRUE,no
rainy,mild,normal,TRUE,yes
overcast,cool,high,TRUE,yes
rainy,cool,normal,FALSE,yes
sunny,cool,normal,FALSE,yes
rainy,hot,high,TRUE,yes
overcast,cool,normal,TRUE,no
rainy,mild,high,FALSE,no
overcast,cool,high,TRUE,no
overcast,mild,normal,TRUE,yes
overcast,mild,normal,FALSE,yes
rainy,hot,high,FALSE,yes
sunny,hot,normal,TRUE,yes
sunny,mild,high,FALSE,no
rainy,mild,high,?,no
sunny,cool,normal,FALSE,no
rainy,hot,high,FALSE,yes
sunny,hot,normal,FALSE,yes
sunny,cool,high,TRUE,yes
rainy,cool,normal,FALSE,no
rainy,mild,high,FALSE,yes
sunny,mild,normal,FALSE,no
rainy,hot,high,TRUE,yes
overcast,hot,normal,FALSE,yes
overcast,cool,high,TRUE,yes
rainy,hot,normal,TRUE,no
overcast,hot,high,FALSE,yes
sunny,hot,high,TRUE,yes
sunny,hot,normal,TRUE,yes
rainy,hot,high,FALSE,no
rainy,cool,high,TRUE,yes
overcast,mild,normal,FALSE,no
rainy,cool,normal,FALSE,yes
sunny,mild,high,FALSE,no
rainy,hot,high,FALSE,yes
rainy,hot,high,TRUE,no
overcast,cool,normal,FALSE,yes
sunny,cool,normal,FALSE,yes
overcast,mild,high,TRUE,yes
sunny,cool,normal,FALSE,yes
rainy,cool,high,FALSE,no
sunny,mild,normal,FALSE,yes
sunny,cool,high,FALSE,no
sunny,cool,high,FALSE,yes
rainy,mild,normal,FALSE,yes
overcast,cool,high,FALSE,no
rainy,cool,high,FALSE,yes
sunny,mild,normal,TRUE,no
rainy,mild,normal,FALSE,yes
sunny,cool,high,TRUE,no
rainy,mild,high,TRUE,yes
sunny,cool,high,FALSE,no
overcast,hot,high,TRUE,no
rainy,mild,normal,TRUE,yes
overcast,mild,high,FALSE,no
sunny,cool,high,TRUE,yes
sunny,mild,high,TRUE,yes
overcast,?,normal,TRUE,yes
sunny,mild,high,FALSE,no
sunny,cool,high,TRUE,no
overcast,cool,normal,FALSE,?
rainy,hot,high,TRUE,yes
sunny,mild,normal,FALSE,?
rainy,hot,normal,FALSE,no
sunny,cool,high,FALSE,no
rainy,hot,normal,FALSE,yes
sunny,mild,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
rainy,hot,high,TRUE,?
sunny,cool,normal,FALSE,yes
sunny,mild,normal,FALSE,no
rainy,mild,normal,TRUE,no
sunny,cool,high,FALSE,no
overcast,hot,normal,TRUE,yes
sunny,hot,high,FALSE,no
rainy,mild,normal,FALSE,yes
sunny,mild,high,FALSE,yes
overcast,hot,normal,FALSE,no
overcast,hot,normal,TRUE,no
rainy,mild,high,TRUE,yes
overcast,cool,high,TRUE,yes
sunny,cool,normal,TRUE,yes
sunny,cool,high,FALSE,yes
rainy,cool,normal,TRUE,no
rainy,mild,high,FALSE,no
rainy,mild,high,FALSE,yes
rainy,cool,high,FALSE,yes
rainy,mild,normal,TRUE,yes
overcast,cool,normal,TRUE,no
rainy,mild,normal,FALSE,yes
rainy,hot,normal,FALSE,no
sunny,cool,high,TRUE,yes
sunny,hot,high,TRUE,no
overcast,mild,high,TRUE,yes
rainy,cool,high,FALSE,yes
sunny,mild,high,FALSE,yes
sunny,mild,normal,TRUE,yes
sunny,mild,normal,FALSE,yes
overcast,cool,high,FALSE,yes
sunny,mild,high,FALSE,no
rainy,hot,high,TRUE,yes
?,cool,normal,FALSE,yes
sunny,mild,high,TRUE,no
rainy,hot,high,FALSE,no
overcast,cool,normal,FALSE,yes
rainy,mild,high,FALSE,no
sunny,mild,high,FALSE,no
rainy,mild,high,TRUE,yes
sunny,cool,high,FALSE,yes
overcast,hot,high,FALSE,yes
rainy,hot,normal,FALSE,yes
rainy,mild,high,TRUE,yes
sunny,mild,high,TRUE,yes
sunny,mild,?,TRUE,yes
rainy,cool,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
sunny,hot,normal,FALSE,no
sunny,cool,high,TRUE,yes
sunny,cool,high,TRUE,no
sunny,cool,normal,TRUE,yes
rainy,hot,high,FALSE,yes
rainy,hot,high,TRUE,no
rainy,mild,high,TRUE,no
rainy,mild,normal,FALSE,no
rainy,?,normal,FALSE,yes
sunny,mild,normal,FALSE,no
overcast,hot,normal,FALSE,no
sunny,mild,normal,FALSE,no
sunny,mild,normal,FALSE,yes
sunny,hot,normal,FALSE,no
overcast,hot,high,TRUE,no
rainy,cool,normal,TRUE,yes
overcast,mild,normal,FALSE,no
rainy,mild,normal,TRUE,yes
overcast,cool,normal,FALSE,no
rainy,cool,normal,?,no
sunny,cool,high,FALSE,?
?,mild,high,FALSE,no
sunny,cool,normal,FALSE,yes
sunny,cool,normal,FALSE,no
overcast,cool,high,FALSE,no
rainy,mild,high,FALSE,yes
rainy,hot,high,FALSE,yes
sunny,hot,high,TRUE,yes
sunny,hot,normal,FALSE,yes
sunny,mild,normal,FALSE,yes
rainy,hot,normal,TRUE,no
sunny,mild,high,TRUE,no
sunny,hot,normal,FALSE,yes
rainy,cool,normal,FALSE,yes
sunny,cool,high,TRUE,yes
overcast,cool,normal,FALSE,yes
overcast,mild,high,TRUE,yes
sunny,hot,high,FALSE,yes
rainy,cool,normal,TRUE,no
rainy,mild,normal,TRUE,no
rainy,mild,high,FALSE,no
rainy,hot,high,TRUE,yes
sunny,mild,high,FALSE,yes
sunny,mild,high,TRUE,yes
overcast,hot,normal,FALSE,no
rainy,hot,normal,FALSE,no
rainy,mild,high,FALSE,yes
sunny,hot,high,FALSE,no
sunny,hot,normal,FALSE,no
sunny,cool,normal,TRUE,yes
overcast,hot,high,FALSE,no
rainy,cool,normal,FALSE,yes
sunny,mild,high,?,yes
rainy,hot,normal,FALSE,no
rainy,mild,high,FALSE,yes
sunny,cool,high,FALSE,no
rainy,hot,high,FALSE,no
overcast,cool,high,FALSE,no
sunny,?,high,FALSE,no
rainy,hot,normal,TRUE,yes
sunny,hot,high,FALSE,no
rainy,cool,high,FALSE,?
rainy,cool,normal,TRUE,no
sunny,mild,high,TRUE,yes
rainy,hot,high,TRUE,no
overcast,hot,normal,TRUE,yes
sunny,hot,high,TRUE,yes
sunny,mild,normal,FALSE,yes
sunny,hot,normal,FALSE,yes
overcast,mild,high,FALSE,yes
rainy,?,normal,FALSE,no
overcast,mild,normal,FALSE,yes
overcast,cool,normal,FALSE,no
sunny,mild,normal,FALSE,yes
rainy,mild,normal,TRUE,no
sunny,cool,high,FALSE,yes
overcast,mild,high,FALSE,yes
sunny,hot,high,FALSE,no
overcast,cool,high,FALSE,no
rainy,cool,normal,TRUE,yes
rainy,hot,normal,FALSE,no
overcast,hot,high,TRUE,yes
sunny,mild,normal,FALSE,yes
overcast,mild,high,FALSE,yes
overcast,mild,normal,TRUE,yes
sunny,mild,high,FALSE,yes
rainy,cool,normal,FALSE,yes
rainy,mild,high,FALSE,no
sunny,cool,high,TRUE,yes
rainy,mild,normal,FALSE,no
rainy,cool,high,FALSE,no
sunny,cool,high,FALSE,yes
rainy,mild,high,TRUE,no
overcast,mild,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
overcast,mild,high,TRUE,yes
overcast,hot,normal,TRUE,no
overcast,mild,?,FALSE,no
rainy,hot,high,FALSE,no
overcast,cool,normal,TRUE,no
rainy,hot,high,TRUE,no
sunny,hot,high,FALSE,yes
rainy,mild,normal,FALSE,no
rainy,cool,normal,TRUE,yes
overcast,hot,normal,FALSE,no
rainy,mild,high,?,yes
rainy,mild,normal,FALSE,yes
overcast,mild,normal,FALSE,no
rainy,cool,high,FALSE,no
overcast,mild,normal,FALSE,yes
overcast,cool,high,TRUE,no
rainy,cool,high,TRUE,no
sunny,mild,high,TRUE,yes
sunny,hot,normal,FALSE,yes
rainy,hot,high,FALSE,yes
rainy,mild,high,TRUE,no
rainy,hot,normal,TRUE,yes
sunny,hot,high,FALSE,yes
overcast,cool,high,TRUE,yes
rainy,mild,normal,FALSE,yes
overcast,mild,normal,FALSE,yes
sunny,cool,normal,TRUE,yes
rainy,hot,high,FALSE,?
sunny,mild,normal,TRUE,no
rainy,cool,normal,TRUE,yes
sunny,hot,normal,FALSE,yes
overcast,cool,normal,TRUE,yes
overcast,mild,high,TRUE,no
sunny,hot,high,FALSE,no
overcast,mild,high,FALSE,yes
sunny,hot,normal,TRUE,yes
overcast,cool,normal,FALSE,yes
overcast,cool,normal,FALSE,no
sunny,cool,high,FALSE,no
rainy,mild,normal,FALSE,no
sunny,mild,high,TRUE,yes
sunny,hot,high,FALSE,no
rainy,mild,high,FALSE,no
overcast,mild,normal,TRUE,?
rainy,cool,normal,FALSE,yes
sunny,mild,high,TRUE,yes
rainy,mild,high,FALSE,no
sunny,mild,normal,FALSE,no
sunny,hot,high,FALSE,yes
rainy,hot,high,TRUE,no
rainy,hot,high,FALSE,yes
rainy,mild,high,TRUE,yes
sunny,cool,normal,FALSE,yes
rainy,mild,normal,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,hot,normal,FALSE,yes
rainy,mild,high,FALSE,no
overcast,mild,normal,FALSE,yes
overcast,hot,high,TRUE,yes
overcast,mild,high,FALSE,yes
rainy,cool,normal,TRUE,yes
overcast,cool,normal,FALSE,yes
rainy,hot,normal,FALSE,yes
sunny,mild,normal,TRUE,yes
rainy,mild,high,TRUE,no
sunny,hot,normal,TRUE,no
sunny,cool,normal,TRUE,no
sunny,cool,high,TRUE,no
overcast,hot,normal,FALSE,no
rainy,hot,high,FALSE,yes
sunny,mild,high,FALSE,yes
rainy,hot,high,TRUE,no
rainy,mild,normal,FALSE,yes
rainy,mild,high,FALSE,yes
overcast,hot,high,TRUE,no
rainy,hot,normal,TRUE,yes
sunny,mild,normal,TRUE,yes
overcast,cool,high,FALSE,no
sunny,hot,high,FALSE,yes
overcast,hot,normal,TRUE,yes
rainy,mild,high,FALSE,yes
rainy,cool,normal,FALSE,yes
rainy,hot,normal,FALSE,yes
rainy,cool,normal,FALSE,yes
rainy,cool,normal,TRUE,yes
rainy,mild,normal,TRUE,yes
overcast,mild,high,FALSE,no
sunny,hot,normal,TRUE,yes
sunny,hot,normal,FALSE,no
sunny,cool,normal,TRUE,yes
rainy,mild,normal,TRUE,no
rainy,mild,high,TRUE,yes
rainy,hot,normal,FALSE,no
overcast,hot,high,FALSE,yes
sunny,cool,?,FALSE,yes
rainy,hot,normal,TRUE,yes
rainy,mild,normal,FALSE,yes
rainy,mild,normal,FALSE,no
overcast,hot,high,TRUE,yes
overcast,mild,normal,TRUE,no
rainy,cool,high,FALSE,yes
sunny,hot,high,TRUE,yes
rainy,mild,normal,FALSE,yes
sunny,mild,normal,FALSE,yes
rainy,cool,normal,FALSE,yes
rainy,hot,high,TRUE,yes
overcast,hot,normal,TRUE,yes
rainy,cool,high,FALSE,no
rainy,cool,normal,TRUE,no
rainy,?,normal,FALSE,yes
sunny,cool,high,TRUE,no
sunny,cool,normal,FALSE,no
sunny,mild,high,TRUE,no
sunny,cool,high,FALSE,yes
rainy,mild,normal,FALSE,yes
sunny,cool,normal,?,yes
sunny,hot,normal,FALSE,no
overcast,hot,normal,FALSE,yes
rainy,?,normal,TRUE,no
rainy,mild,high,FALSE,no
sunny,hot,high,TRUE,yes
rainy,hot,normal,TRUE,yes
rainy,mild,high,FALSE,yes
overcast,cool,high,FALSE,yes
rainy,?,normal,FALSE,yes
