% randomly generated dataset
@relation segment
@attribute region-centroid-col NUMERIC
@attribute region-centroid-row NUMERIC
@attribute region-pixel-count NUMERIC
@attribute short-line-density-5 NUMERIC
@attribute short-line-density-2 NUMERIC
@attribute vedge-mean NUMERIC
@attribute vegde-sd NUMERIC
@attribute hedge-mean NUMERIC
@attribute hedge-sd NUMERIC
@attribute intensity-mean NUMERIC
@attribute rawred-mean NUMERIC
@attribute rawblue-mean NUMERIC
@attribute rawgreen-mean NUMERIC
@attribute exred-mean NUMERIC
@attribute exblue-mean NUMERIC
@attribute exgreen-mean NUMERIC
@attribute value-mean NUMERIC
@attribute saturation-mean NUMERIC
@attribute hue-mean NUMERIC
@attribute class {brickface,sky,foliage,cement,window,path,grass}
@data
129,216,9,0.111111,0,2.33333,0.062963,0.722222,5.55645,2.22222,102.556,18.8889,3.77778,-2,28.6667,-3.33333,14.1111,0.569266,-1.3451,window
29,58,9,0,0,8.38889,0.740741,1.77778,0.918519,7.7037,42.3333,5,47.8889,-43.7778,51.4444,-13.7778,4.11111,0.451546,-2.04055,foliage
122,188,9,0,0,0.722223,1.26296,8.33333,1.70511,0.037037,0,34.4444,0.555556,0,37.6667,-2,119.889,0.314278,-2.28229,grass
14,185,9,0,0,0.888889,0.740741,0.555555,0.207407,60.9259,116,15.6667,0.222222,-18.6667,7.44444,-3.88889,6,1,-1.93469,brickface
236,123,9,0,0,2.66667,0.8,27.2778,0.711108,5.40741,20.3333,13.5556,107.111,4,23.6667,-12.1111,8,0.334962,-2.0944,grass
36,116,9,0.111111,0,1.33333,2.6963,1.33333,0.488884,49.7037,12.8889,59.3333,48.1111,3.77778,-12,-9.77778,23.8889,0.165616,-2.34019,sky
196,101,9,0,0,0.888889,0.151852,5.22222,2.81852,109.259,46.3333,1.11111,0.333333,-13.6667,-8.66667,-14.5556,31.1111,0.151812,-2.04424,brickface
204,195,9,0,0,1.72222,0.490652,0.666667,2.78422,55.1852,46.8889,65,126.111,-13.6667,13.5556,-10.7778,134.111,0.429897,2.35044,grass
28,17,9,0,0,0.777778,0.340741,1.38889,0.403687,117,6.66667,62.4444,133,-0.111111,6.88889,20.3333,47.3333,0.416884,-2.0811,path
77,24,9,0.111111,0,0.888889,1.06284,0.500001,1.57408,43.5185,112.667,4.66667,24.6667,-10.2222,42.8889,-18.1111,1.44444,0.259189,-2.18202,cement
212,124,9,0,0,1.94444,0.534027,?,0.250924,45.0741,20.8889,56.5556,122.333,4.77778,3.33333,14.6667,0,0.249253,-1.84512,cement
22,139,9,0,0,3.16667,0.779363,0.388889,0.557773,122.333,12.4444,27.7778,37.8889,-5.22222,15.8889,-13.7778,16.1111,0.196297,-2.14718,window
86,155,9,0,0,1.44444,1.45555,1.55556,3.39629,3.48148,55.3333,140.667,4.33333,-8.44444,45.1111,-22.4444,74.2222,0.551587,-2.11894,grass
21,152,9,0,0,1.55556,0.64693,1,1.71852,6.25926,51.8889,3.33333,18.7778,-14.4444,0,-22.7778,7.55556,0.545855,-2.15598,window
51,42,9,0,0,1.83333,2.16795,1.66667,0.61111,44.037,12.7778,22.5556,50.6667,0,44.6667,-19.3333,11.8889,0.300624,-1.62075,grass
242,131,9,0,0,0.222224,1.1,1.33333,0.827759,125.778,13.7778,26.6667,105.333,-4.33333,18.1111,-3.44444,49.4444,0.233097,-1.1312,sky
57,120,9,0,0,2.5,0.577777,0.777777,0.172133,5.2963,134.667,36.2222,15.6667,-8.33333,73.7778,0,56,0.166484,-2.06428,sky
116,189,9,0,0,0.277778,1.64654,1.66667,0.720082,23.8889,7.44444,70.8889,57.3333,-31.1111,48.3333,-2.88889,43.7778,0.169397,-2.14718,sky
145,124,9,0,0,2,0.311111,1.33333,6.43334,1.92593,55.1111,40.1111,97.5556,-28.1111,-7,-22.1111,26.7778,0.223879,-2.0944,foliage
234,104,9,0,0,4.5,0.750309,1.38889,2.13958,16.037,54.4444,21.1111,2.88889,-31,22.1111,-2.44444,143.111,0.380367,-2.12364,grass
54,114,9,0.111111,0,1.22222,0.574134,2.61111,2.79218,57.7778,13.5556,0,45.5556,-28.5556,25.1111,16.1111,1.77778,0.308813,-1.9859,grass
86,119,9,0,0,3.05556,1.23678,4.55556,1.58348,24.3333,53.4444,139.333,24.8889,1.55556,47.1111,-6.33333,20.1111,0.303144,-2.23903,grass
109,74,9,0,0,2,1.73419,4.88889,0.640741,29.3333,115.778,33.4444,1.66667,3.44444,-10.1111,-3.66667,30.4444,0.486598,-2.39038,brickface
52,203,9,0,?,3.05556,1.32777,2.16667,0.551855,18.1852,0,138.778,3.33333,-31.7778,-3.44444,-2.33333,131.111,0.29965,-2.17584,sky
75,238,9,0,0,3.27778,374.596,1.66667,1.02017,59.5556,6.11111,11.7778,39,-4.22222,25.5556,-18.5556,23,0.19713,-1.83678,path
157,94,9,0,0,5.72222,0.691214,5.05556,5.05185,58.6667,59.7778,30.1111,21.4444,-10.8889,3.11111,-15,8.33333,0.285916,0,grass
136,111,9,0,0,0.5,1.0037,0.722222,1.14444,5.77778,40.8889,144.778,38.8889,-3.11111,37.5556,-16.3333,6,0.210162,2.42082,brickface
87,177,9,0,0,0.111111,1.36296,3.66667,0.251852,58.7037,0,11.6667,1.66667,-2.11111,46.3333,-21.1111,37.7778,0.287045,-2.04495,brickface
64,203,9,0,0,2.11111,2.25185,1.83333,0.344444,0,57.6667,48.8889,19.1111,3.22222,24.7778,-20.8889,3.33333,0.549032,2.31952,sky
121,116,9,0,0,0.77778,0.196296,4.27778,0.403687,8.74074,41.7778,69.8889,0.333333,-9.77778,42,-13.6667,126.111,0,-1.64667,grass
234,70,9,0,0,1.05556,0.918519,1.33333,4.59831,48.8889,89.1111,45.6667,20.4444,-23.2222,15.7778,-13.4444,21.1111,0.170091,-2.03757,window
159,89,9,0.111111,0,0.555555,5.67026,2.11111,377.93,13,26.3333,7,47,-5.44444,13.7778,-24.7778,47.5556,1,2.07496,grass
96,116,9,0,0,2.55556,4.41852,0.944444,0.088889,43.5185,53.3333,76.4444,53.3333,-20.5556,34,-14.2222,61.7778,0.297802,-2.0944,cement
45,53,9,0,0,1.16667,0.688531,5.11111,3.02153,24.4815,7.55556,1,3.22222,-13.4444,32.6667,-16.4444,39.5556,0.986111,-2.06378,cement
94,162,9,0,0,0.722222,0.374074,0.555556,1.59745,1.77778,1,69.1111,17.8889,-19.3333,44.8889,-23.7778,28.8889,0.381912,-2.0944,brickface
33,141,9,0.111111,0,0,0.518519,1.11111,1.57407,34.7037,95.6667,141.333,0,-1.44444,6.55556,-23.1111,76.5556,0.917989,-2.04631,cement
166,233,9,0,0,2.55556,1.64654,1.16667,1386.33,0.740741,117,36.2222,105,-18.5556,36,-1.22222,14.5556,0.252953,-2.1041,sky
34,161,9,0,0,?,0.562961,1.61111,0.182574,20.0741,44.1111,29.4444,14.8889,2.33333,2.55556,15.8889,79.1111,0.559171,-2.06472,window
86,119,9,0,0,0.888887,12.2667,0.666667,1.08355,22.7407,29.7778,70.2222,122.111,-17.8889,0.111111,-14.3333,20.3333,0.300208,-2.3662,sky
17,62,9,0,0,0.944448,1.06979,2.05555,4.90741,127.037,0,64.4444,17.2222,-8.22222,53.5556,-17.7778,76.5556,0.543871,-2.45218,brickface
112,182,9,0,0,0.5,0.062963,0.666667,0.418518,50.7778,8,24.5556,15.6667,-10.6667,41,-16.5556,18.6667,0.43357,-0.871495,path
139,180,9,0,0,1.38889,0.688531,1.44445,0.02963,57.3333,2.55556,38.6667,46.6667,-12.8889,59.2222,-29.3333,28.8889,0.441675,-2.05616,cement
233,124,9,0,0,1.16667,1.29386,0.611111,2.64505,43.9259,51.4444,61.7778,13.5556,-0.333333,14.2222,-11.6667,129,0.320613,-2.2,cement
8,90,9,0,0,3.16667,0.033333,0.666667,5.54076,2.88889,42.7778,54.3333,50.5556,-14.8889,15.2222,-5.22222,42.1111,0.937037,2.12951,foliage
106,131,9,0,0,1.61111,1.23678,0.222222,0.685184,1.37037,118.333,8.11111,120.444,-18.2222,37.4444,-17.4444,22.6667,0.200484,1.99318,sky
94,110,9,0.111111,0,1.94444,1.25904,6.44444,17.3667,8.77778,7.55556,2.88889,36.7778,-2.11111,6.33333,-7.22222,5.44444,1,-2.21647,brickface
92,57,9,0,0,2.72222,0.374074,0.555556,0.836659,5.48148,10.8889,55.4444,40,-4,29.4444,-7.88889,8.77778,0.563467,-2.34842,foliage
60,78,9,0,0,1.44444,0.240741,2.22222,0.177778,98.5926,21.5556,29.5556,17.7778,-1.44444,-3.66667,0,1.55556,0.299601,-2.27555,window
200,175,9,0,0,6.38889,0.166668,4.44444,1.0037,5.88889,7.33333,128.889,38,-2.55556,12.6667,-18.1111,8.66667,0.320122,-2.25125,path
86,12,9,0,0,1.11111,3.8873,1.11111,0.418518,46.6667,120.667,17.2222,26.1111,-7.22222,0,-6.22222,51.2222,0.347032,-2.52165,foliage
60,249,9,0,0,2.5,0.272164,8.44444,0,0.703704,6.33333,71.6667,46.8889,-6.66667,33.1111,-6.77778,23.8889,0.420176,2.24309,grass
208,125,9,0,0,2.16667,1.08355,0.555555,0.088889,50.2963,20.6667,14.5556,128.444,-15.2222,-0.777778,11.6667,49.4444,0.563713,2.69011,foliage
69,189,9,0.111111,0,0,0.311111,2.44444,1.14444,2.25926,7.55556,6.55556,3.66667,-18.2222,10.7778,10.2222,64.4444,0.393691,-2.02966,?
35,27,9,0,0,0.611111,0.062963,2.83333,0.062963,0,23.4444,36,0.111111,-19.8889,26.6667,-21.1111,0,0.30862,2.41635,sky
192,96,9,0,0,0,0.311116,1.16667,0.62361,8.44444,4.11111,37.6667,131.889,-10.3333,53.2222,-17.7778,9.66667,0.278345,-1.06507,sky
173,45,9,0.111111,0,1.27778,17.3628,0.388889,0.118519,107.111,21.7778,24.1111,24.7778,-4.66667,31.1111,20.5556,22.2222,0.337893,-2.09439,window
189,120,9,0,0,0.444445,0.95258,1.33333,1.8074,29.0741,47.3333,61.3333,15.7778,-2.88889,9.66667,-19,27.2222,0.300853,-2.04846,path
235,112,9,0,0,0.944445,0.611615,6.11111,0.122222,6.44444,101,6,52.3333,-26.2222,46.4444,-12.2222,65.1111,0.571649,-2.23887,sky
23,121,9,0,0,0.444445,0.574134,0.611111,1.40896,16.7407,5.88889,58,54.1111,-10.7778,15.2222,-11.1111,3.55556,0.44486,2.82711,grass
200,117,9,0,0,2.5,0.355556,1.11111,2.39134,123.852,22.7778,62.3333,38,-8.44444,36.2222,12.1111,23,0.344304,-2.09729,foliage
42,173,9,0,0,0.888889,0.018519,1.94444,2.42899,22.1111,44.8889,147.222,105.111,-18,-3,-3.33333,79.7778,0.293208,-1.75502,grass
78,64,9,0,0,1.72222,1.22963,0.833333,1.92546,65.1852,37.4444,16.5556,3.77778,-10.5556,62.3333,0,62.8889,0.315338,-2.14451,cement
212,137,9,0,0,1.05556,0.029629,1,0.374074,13,2,40.5556,48.1111,-4.66667,55.6667,-16.3333,20.2222,0.263467,-2.27085,grass
83,177,9,0.111111,0,1.16667,1.81111,0.77778,2.87067,0.407407,109.889,142.778,125.444,-22.8889,45.2222,-3.22222,45.8889,0.986111,-1.89642,path
237,100,9,0,0,0.5,0.02963,1.33333,0.433334,5.33333,20.3333,41,54.6667,-11.4444,40.3333,-12.5556,7.55556,0.613385,-2.51749,cement
185,120,9,0,0,1.5,0.374073,1.55556,9.21852,0.703704,15.2222,141,45.4444,0,11.1111,-5.22222,24.6667,0.205803,-2.03065,window
72,17,9,0,0,1,2.11852,2.38889,0.785185,23.8148,37.8889,36.2222,17.3333,-7.88889,5.66667,-7.77778,30.4444,0.324556,-1.91068,sky
21,135,9,0,0,0.833333,1.28889,1.27778,0.355555,19.8519,1.77778,49.7778,129.778,-4.77778,44.6667,10.7778,67.8889,0.438882,-2.05408,window
27,176,9,0,0,1.11111,0.344444,1.5,2.69155,109.963,40.5556,3.66667,2.11111,-31.6667,82,-3.77778,8.77778,0.115302,-2.36422,path
21,62,9,0,0,2.33333,0.651852,0.166667,0.136083,0,1,62,54.1111,-6.44444,-3.77778,12.7778,69.5556,0.648657,-2.0215,foliage
151,126,9,0,0,1,0.355559,2.05556,0.711111,9.18519,16.7778,11.8889,2.22222,-1.55556,47,-20.2222,15.6667,0.307444,-1.83767,grass
113,193,9,0.111111,0,0.5,1.52963,3,0.344265,48.3704,115.778,35.8889,15.5556,-12,11.8889,-9.22222,58.6667,0.532628,-2.05935,grass
38,111,9,0,0,1.27778,0.385185,1.27778,2.72963,15.1852,13,50.4444,55,-30.6667,42.2222,-18.3333,69.7778,0.322733,-2.14053,path
10,97,9,0,0,1.88889,0.952579,1.83333,1.54074,42.7778,0.666667,75.3333,30.4444,-15.8889,73.7778,-5.88889,35.7778,0.545855,-2.00718,cement
230,202,9,0,0,0.555555,0.551851,0.888889,3.08941,50.3333,20.2222,3.33333,2.66667,5.77778,17.5556,-24,4.88889,0.199347,-1.97081,window
46,115,9,0,0,1.38889,0.620632,3.55556,0,42.8148,1.44444,22.6667,48,-5.11111,28.6667,-17.6667,55.4444,0.545635,2.05833,sky
81,145,9,0,0,0.944444,0.389681,1,70.0296,19.5926,6,145.556,19.4444,-30.6667,24.5556,-4.88889,29.5556,0.315228,-2.01975,foliage
192,62,9,0,0,1.05555,0.296297,1.22222,0.136083,5.40741,53.6667,21.1111,0,-9.66667,60,18.7778,9.44444,0.387412,-2.28076,path
187,25,9,0,0,1.55556,0.311111,5.83333,0.574134,0.814815,15.7778,1.22222,13,-47.4444,22.4444,10.1111,1.55556,0.503086,-2.11767,window
33,118,9,0,0,1,0.818524,5.83333,0.557773,101.852,113.111,119.333,14,-35.3333,0,-14.7778,0,0.300672,-2.14619,foliage
185,120,9,0,0,1.72222,7.84074,1.33333,3.12963,5.18518,129.778,132.222,121.111,-2.55556,0.222222,-23.5556,115.444,0.60922,-1.1312,path
118,124,9,0,0.111111,4.72222,10.3825,0.5,0,93.1482,53.7778,34.4444,53.5556,-15.8889,-3.44444,18.4444,126.889,0.446118,-2.0944,brickface
170,104,9,0,0,0.444447,3.20878,9.44444,1.27407,18.1852,111.889,13.6667,53.5556,-7.88889,44.7778,-19.4444,36.4444,1,?,sky
5,233,9,0,0,0.888889,0.557772,1.55556,0.151852,114.222,53.6667,69.8889,3.11111,-43.3333,12.2222,-9.22222,139,0.43286,-2.36518,cement
216,21,9,0,0,0.277778,0.172133,1.11111,2.37407,16.0741,0.111111,75.3333,26.5556,-32.8889,54.4444,7.55556,13,0.297841,-2.0944,window
23,201,9,0,0,0.777777,0.455421,3,1.94444,7.33333,107.444,146.444,37.8889,0,14.4444,-8.44444,62.2222,0.464912,-2.38788,brickface
245,203,9,0,0,3.38889,1.25462,1.66667,1.66296,26.1111,0.222222,52.6667,121.556,-5.77778,12.6667,-10.6667,49.6667,0.984127,-1.89048,grass
112,72,9,0,0,0.888889,2.08433,0.166667,0.685184,24.7037,1.55556,30.2222,118.556,-46.1111,0.444444,14.2222,28.7778,0.551587,-2.14372,sky
64,249,9,0,0,2.22222,0.779363,0.388889,0.207407,64.037,24.8889,122.222,8.33333,-39.7778,21.2222,-20.1111,58.2222,0.843607,-2.3262,cement
77,90,9,0.111111,0,1.27778,1.73098,0.999999,0.344265,15.2963,52.2222,79,0,-19.1111,17.7778,18.8889,9.33333,0.380367,-2.2015,window
189,244,9,0.111111,0.111111,0.888889,0.877777,3.05556,0.658283,70.0741,16.2222,28.6667,113.111,-39.7778,-0.888889,19.1111,119.333,0.316041,-1.83808,window
31,158,9,0.111111,0,4.66667,0.340741,3.77778,0.162961,17.6667,2.33333,74.8889,14,-4.33333,43.3333,-15.2222,68.1111,0.10119,-2.04226,cement
81,67,9,0,0,0.722224,0.566667,1.94444,0.255556,17.5926,40.2222,27.3333,6.22222,-10.4444,-2.22222,-2.11111,22.1111,0.681266,-2.19894,grass
217,117,9,0,0,1.72222,1.12875,7,0.240741,40.1852,23.3333,122.222,28.6667,-12.5556,36,-4.33333,14,0.412094,0,path
80,183,9,0,0,1.16667,0.490653,2.94444,0.311111,6,0.555556,65.4444,47,-10.4444,-4.88889,-13.5556,5.66667,0.814815,-2.11767,path
162,89,9,0.111111,0,0.888888,2.11852,0.277778,2.05931,18.6296,49,31.6667,0,-8.66667,59.2222,-18.5556,28.8889,0.730592,-2.3098,cement
7,100,9,0,0,1.05556,2.28519,1.27778,0,40.4444,0.111111,25.1111,13,-39.7778,25.5556,-22.1111,1.88889,0.339149,-1.94304,cement
75,123,9,0,0,1.83333,1.25904,1.44444,3.55556,0,40.2222,9.44444,43.1111,-20.1111,39.5556,-23.5556,64.4444,0.289624,-1.74518,sky
151,189,9,0.111111,0,0.94444,1.76908,2.66667,0.211111,49.8148,21.1111,128.778,16.2222,-14.1111,20.1111,-7.33333,21.1111,0.170718,-2.12952,path
249,138,9,0,0,0.055556,0,1.16667,1.22963,59.4815,95.6667,7.66667,0.666667,-18.3333,20.5556,15.1111,13.7778,0.289144,-2.16726,brickface
124,15,9,0,0,1.38889,0.162962,2.16667,1.98518,60.7778,9,118.556,43.7778,-14.5556,41.5556,-19.4444,57.1111,0.422651,2.10221,foliage
?,57,9,0,0,0.055556,0.843274,1.94444,0.151852,8.14815,47.4444,1,57.2222,3.55556,10.5556,-3.88889,146.556,0.312295,-1.27399,brickface
143,90,9,0,0,1.83333,8.20741,1.55556,0.474074,3.18519,42.3333,22.3333,8.77778,-22.8889,13.2222,-15,49.2222,0.234504,-2.05383,window
30,116,9,0,0,1.44444,0.507406,1.11111,?,25.2963,11,7.22222,18.5556,4.77778,45.1111,-12.2222,10.2222,0.423123,-2.26413,brickface
3,245,9,0,0,1.61111,1.00369,0.444444,0.418517,10.8889,128.111,10.6667,33.4444,-16.1111,10.7778,-7.66667,19.5556,0.10447,-1.98098,cement
196,177,9,0,0,0.888889,1.49691,2.5,1.65664,29.8148,1.11111,69.8889,28.2222,-10.3333,0.888889,-6.66667,?,0,-2.05039,sky
250,?,9,0,0,2.88889,0.860663,3.55556,4.15185,17.3333,21.1111,12.7778,44.1111,-19.1111,24.3333,-21.2222,142.889,0.388096,-2.01443,foliage
86,96,9,0,0.111111,1.83333,1.12875,4.16667,0.443054,60.1481,61,1.33333,36.5556,-2.77778,2.66667,-10.2222,1.88889,1,-2.07507,path
47,131,9,0,0,0.666665,0.596296,4.33333,0.033333,40.8519,4.66667,128.111,32,-13.5556,8.66667,15.5556,20.1111,0.804724,-2.0967,brickface
112,137,9,0,0,1.27778,1.36083,0.444444,5.85556,0.740741,0,13.8889,3.77778,3.11111,13.8889,-21.5556,138.111,0.339145,-1.96265,grass
?,90,9,0,0,2.61111,1.04074,3.44444,0.544331,0.481482,29.6667,69.6667,36.6667,-2.88889,13,-4.44444,45.8889,0.272752,2.6178,window
19,208,9,0,0,4.66667,2.06296,2.72222,0.02963,23.0741,44.2222,128.667,33.7778,-0.666667,30.8889,-8.11111,121.444,0.260966,-2.01072,window
225,124,9,0,0,0.944445,1.00741,44.7222,2.12223,10.5185,33.1111,42.2222,36.8889,3.11111,43.3333,10.4444,7.88889,0.417763,?,sky
93,139,9,0,0,1,1.4363,0.388889,0.844443,49.4444,20.2222,27.3333,20.4444,-23,73.3333,-12.1111,9.11111,0.872146,-2.04872,grass
152,180,9,0,0,0.055556,1.4963,2.94444,0.869227,7.77778,53.3333,74.8889,35.7778,-16.3333,48.1111,15.5556,118,0.309059,-2.45218,window
216,130,9,0.111111,0,3.77778,0.272164,1.38889,2.24074,0.111111,50.4444,24.5556,46.2222,-5.11111,?,-16.5556,7.88889,0.262046,-1.72683,cement
160,46,9,0,0,1.83333,1.49691,1.38889,1.31852,1.14815,12.6667,23,48.3333,-20.3333,45,-3.66667,128.444,0.452229,-1.57896,sky
24,226,9,0,0,1.27778,0.162963,2.44444,2.16296,59.7407,50.4444,67.1111,2,-7.77778,35.3333,-28.1111,15.8889,0,0,cement
37,71,9,0,0,0.833333,0.107409,0.833333,3.12457,59.7778,49.1111,6.88889,0,-6.22222,0,-21.2222,45.3333,0.542108,-2.04724,grass
20,199,9,0,0,3.16667,0.122222,1.22222,0.418522,20.8148,52.3333,136.889,14.2222,-1.66667,33.8889,-20,15.6667,0.862771,-1.97322,path
23,130,9,0,0,1.27778,1.50185,1.27778,0.107407,22.3333,0.555556,0.666667,47.2222,-20.3333,?,-2.44444,51.5556,0.617593,-2.08858,sky
223,162,9,0,0,0.888889,2.08433,0.111111,1.45551,20.4815,?,34.4444,27.3333,-2.55556,37.6667,-11.1111,6.11111,0.250705,-2.29665,sky
124,110,9,0,0,3,1.24127,1.83333,3.26296,137.519,23.4444,128.222,21.1111,-12.7778,-6.66667,-13,17.2222,0.632739,-2.07113,sky
189,118,9,0,0,1.05555,0.788811,1.88889,1.70741,42.2963,7.33333,53.6667,0,-1.11111,40.2222,-13.6667,140.556,0.300672,2.32811,brickface
200,188,9,0,0,1.94444,0.02963,0.666667,0.983192,121.519,103.889,65.1111,38.7778,-12.4444,1.22222,-18.2222,9.55556,0.438882,-2.12621,brickface
211,90,9,0,0,0.833333,0.562963,1.22222,3.18518,127.444,109.889,41,13.5556,-6.55556,26.5556,-7.22222,121.556,0.279561,-2.28987,foliage
75,138,9,0,0,1.88889,0.403687,0.944444,0.118519,43.9259,35.8889,22,0,4.11111,39.8889,-7.66667,59.7778,0.318271,-2.02881,cement
93,176,9,0,0,1.05556,0.207408,6.22222,0.557773,79.6667,7.88889,52.6667,0,-9.77778,44,-3.55556,41.5556,0.355756,-2.1073,window
189,109,9,0,0,0,0.32963,2.5,1.33334,55,23.3333,3.55556,15.6667,-5.11111,8.44444,-22,15.7778,0.512566,-0.987873,sky
241,189,9,0,0,1.11111,0.151852,1.83333,9.21852,116.778,20.2222,129.222,19.1111,-14.3333,0,-22.2222,0.111111,1,-2.09121,cement
39,161,9,0,0,0.666668,2.57696,6.38889,0.349603,16.1852,44.2222,11,23.5556,-22.5556,-5,-15.3333,25.3333,0.176083,-2.22968,sky
236,190,9,0,0,?,0.389683,2.27778,0.151852,30.5926,5.11111,49.5556,23.8889,-3.11111,15.7778,-23,4,0.365232,-1.56733,window
28,143,9,0,0,2.11111,?,1.05556,0.71111,6.14815,52.6667,0.444444,31.6667,-19.4444,0,-11.3333,145.333,0.204147,-1.98631,sky
244,72,9,0,0,2.83333,0.250924,0.611111,0.272166,23.037,10.6667,46.3333,20,-18,2.55556,-18.2222,26.7778,0.537919,-2.19983,sky
189,187,9,0,0,2.27778,0.344265,2.33333,2.90338,20.9259,97.8889,9.22222,11.1111,-12.5556,5.22222,-24.4444,17.4444,0.555776,-2.0793,grass
184,109,9,0,0,1.66667,0.272166,0.888889,0.700008,8.62963,20,14.8889,6.88889,-9.88889,32.6667,-17.4444,20.3333,0.374312,-1.92122,grass
187,141,9,0,0,1.05556,5.54073,0.222222,1.30668,53.7778,103.889,26.5556,46.5556,-4.66667,28.2222,-18.1111,23.3333,0.872222,-2.09104,window
43,194,9,0.111111,0,1.5,0.474074,1.05556,0.962963,8.51852,98.2222,2.88889,3.44444,-21.8889,26.6667,-2.88889,16.5556,0.93567,-2.24632,path
121,18,9,0,0,2.11111,0.827759,2.88889,0.711108,0.777778,21.6667,3.88889,1.22222,-2,-7.22222,-22.7778,69.3333,0.409529,-1.47702,cement
90,175,9,0,0,2.44444,1.3784,0.222222,0.474074,19.0741,11,12.8889,12.6667,-17.3333,-5.66667,-8.11111,25.8889,0.775282,2.37885,window
45,125,9,0.111111,0,3.77778,2.97778,0.111111,6.08889,4.18518,10.2222,0.777778,126.222,-3.55556,43.3333,-8.88889,74,0.222222,-0.744272,grass
20,120,9,0,0,0.777777,0.118518,1.83333,0.02963,49.6667,5.11111,60.4444,0.888889,-6.88889,22,-1.33333,78.1111,0.29644,-0.877707,foliage
45,121,9,0.111111,0,1.05556,0.418518,2.16667,0.122224,18.5185,20.6667,78,28.2222,-2.77778,22.6667,-12.4444,146.444,0.44486,-1.62715,grass
175,244,9,0,0,1.72222,1.32777,2.72222,2.56296,12.6296,0,3.33333,35.7778,-14.7778,39.6667,-3.88889,61.1111,0.69798,-2.41297,brickface
63,208,9,0,0,2.5,0.518519,2.16667,0.344265,98.5926,97.8889,64,50,-7.22222,-5.66667,16.8889,0.777778,0.231481,-2.101,foliage
234,55,9,0.111111,0,1.5,1.64655,0.944444,1.35674,2.81481,0.222222,56.5556,128.333,-5.66667,40,-2.66667,81.6667,0.502569,-2.28419,grass
140,61,9,0.111111,0,2.05556,2.09497,1.61111,45.0852,2.44444,16.7778,61.5556,1,-11.6667,10.8889,-13.8889,36.4444,0.298471,-1.79743,grass
14,87,9,0,0,0.888888,8.8889,7.77778,0.922222,122.852,2.11111,67.1111,57.2222,-7.77778,9.55556,-10.4444,79.7778,0.986111,-2.44927,grass
159,190,9,0,0,3,19.1363,?,0.655555,4.14815,70.6667,7.33333,0.777778,-38.7778,35.1111,0.111111,23.3333,0.608437,-2.28898,path
73,90,9,0,0,2.33333,2.56297,26.4444,0.136083,53.7778,53.3333,13,41.8889,?,27.5556,-30.7778,15.8889,0.53582,-1.78339,cement
188,96,9,0,0,24.5556,0.118518,0.666666,1039.54,122.37,0,5.22222,48.6667,-10,54.7778,9.11111,8.22222,0.250204,-1.93748,window
239,181,9,0.111111,0,0.888889,0.418518,0.666667,0.772202,31.7037,0,6.33333,25.3333,-0.111111,-11.4444,-23.4444,29.4444,0.388385,-1.98191,brickface
179,215,9,0,?,0.555555,0.64693,0,4.11366,125.778,47.6667,90.1111,101,-21.8889,-2.55556,-21.1111,21,0.404138,-2.04728,grass
63,182,9,0,0,1.88889,2,2.83333,0.62361,28.9259,95.2222,70.3333,30.7778,-21.2222,10.4444,-18.6667,12.1111,0.405022,-2.10786,path
103,185,9,0,0,1.22222,1.45555,0.833333,0.533334,15.1852,13.5556,28.5556,3.66667,-16.8889,18.3333,-12.3333,3.22222,0.174579,-2.18623,cement
253,174,9,0,0,0.722222,2.12222,1.83333,1.63865,47.7407,36.3333,14.8889,0.111111,-5.11111,38.5556,-12.1111,34.1111,0.548545,-2.14974,grass
104,95,9,0.111111,0,0.611111,0.062963,1.05556,0.474074,127.037,11.6667,7.66667,26.5556,-2.22222,14.1111,-10.6667,69.6667,0.67037,-2.10891,window
217,138,9,0,0,2.72222,1.00741,0.833333,3.0963,127.037,0.555556,9.44444,35,-8.77778,45,-15.2222,21,0.299213,-1.98088,sky
79,189,9,0,0,3.94444,0.240741,0.666665,1.29386,69.9259,44.1111,6.44444,50,0,26.4444,-13.1111,16.7778,0.612963,-1.07766,cement
243,114,9,0,0,0.5,2.09408,0.722221,1.29957,31.7037,130.667,6.66667,0,-6.88889,33.4444,-15.2222,53.8889,0.986111,-2.20016,foliage
205,149,9,0,0,0.833333,188.507,0.777777,4.90741,19.7407,89.1111,66.5556,6.66667,-26.4444,1.55556,-22.6667,11.2222,0.926146,-2.16105,path
251,204,9,0,0,0.777777,1.67407,1.66667,0.712327,107.63,42.3333,0.666667,24.5556,-6.11111,-7.44444,-30.5556,56.5556,0.574074,-2.29599,grass
228,117,9,0,0,0.722222,0.088889,2.55556,2.8829,66.2593,37.7778,50.4444,120.778,-3.44444,-3.88889,18.1111,141.667,0.388863,-2.41807,cement
84,96,9,0,0,0.777778,0.151852,1.72222,0.344444,5.7037,10.1111,16.4444,13.5556,-28.5556,53.2222,-11.6667,31.8889,0.197114,-2.28708,foliage
195,16,9,0,0,2.66667,0.172133,?,2.74074,5.18518,94.6667,17.8889,51.5556,5,34.6667,-1.88889,138.222,0.570106,-2.0944,path
142,46,9,0.111111,0,0,0.344265,3.44444,0.711108,20.1852,17.1111,22.6667,42,-14.4444,20.8889,12.4444,42.2222,0.450305,-2.23156,cement
