% randomly generated dataset
@relation labor
@attribute duration REAL
@attribute wage-increase-first-year REAL
@attribute wage-increase-second-year REAL
@attribute wage-increase-third-year REAL
@attribute cost-of-living-adjustment {none,tcf,tc}
@attribute working-hours REAL
@attribute pension {none,ret_allw,empl_contr}
@attribute standby-pay REAL
@attribute shift-differential REAL
@attribute education-allowance {yes,no}
@attribute statutory-holidays REAL
@attribute vacation {below_average,average,generous}
@attribute longterm-disability-assistance {yes,no}
@attribute contribution-to-dental-plan {none,half,full}
@attribute bereavement-assistance {yes,no}
@attribute contribution-to-health-plan {none,half,full}
@attribute class {bad,good}
@data
3,2.5,6,?,tcf,35,empl_contr,?,1,?,12,generous,?,?,yes,?,good
2,4.5,3,?,tc,35,?,?,5,?,12,average,yes,?,?,none,good
2,3,4.5,?,none,40,?,?,?,?,11,average,yes,?,yes,full,good
3,4.3,3,2.1,none,38,?,?,10,yes,11,below_average,yes,half,yes,full,bad
2,2,4,?,none,?,none,?,6,?,11,below_average,yes,?,?,?,bad
2,2,?,?,?,37,none,?,10,?,15,average,yes,full,yes,?,bad
1,3.5,4,?,?,40,?,?,3,?,12,below_average,?,?,yes,full,good
3,3.5,?,?,none,37,ret_allw,8,?,yes,11,generous,?,half,?,half,good
1,2,4.6,?,?,35,?,?,?,no,15,generous,?,?,yes,half,good
2,2.8,4.4,?,?,38,ret_allw,13,3,?,10,average,?,half,yes,full,good
1,5.7,4,?,none,40,none,?,?,?,12,average,yes,full,?,full,good
2,3.5,4.5,?,none,40,?,?,?,?,11,below_average,?,none,yes,full,good
2,4.5,6,?,?,38,ret_allw,?,6,?,11,average,yes,none,yes,?,good
2,5.7,2,?,?,40,empl_contr,10,?,yes,10,generous,no,?,yes,none,bad
3,2,4,?,?,40,empl_contr,?,1,?,11,average,?,half,yes,full,good
1,2,5.3,4.5,?,40,?,?,?,yes,13,below_average,yes,?,?,full,good
3,3.5,4,?,?,40,?,?,?,?,10,below_average,yes,?,?,?,bad
3,2.1,4,5,tcf,38,?,8,?,yes,12,generous,?,half,?,?,bad
2,4,?,?,tcf,40,none,?,?,?,10,average,no,half,yes,?,good
3,2.8,4.6,2.1,none,40,none,?,?,?,9,below_average,?,half,yes,?,good
3,2,3,5,tcf,40,empl_contr,?,?,?,11,below_average,?,half,?,half,good
2,2,?,?,tc,?,?,?,3,?,12,generous,yes,half,?,?,good
2,2.8,4.5,?,none,37,?,2,?,?,12,?,?,?,?,?,good
2,4,4.5,2,?,40,empl_contr,?,?,yes,12,generous,yes,half,no,none,good
3,2.1,?,?,tcf,38,none,?,?,?,9,below_average,yes,half,yes,?,bad
1,5.7,4.8,5,none,27,empl_contr,?,?,no,12,average,?,?,yes,full,good
3,4,2,?,?,?,empl_contr,?,?,no,12,below_average,?,none,yes,none,good
1,2.5,4,?,none,37,none,?,25,?,?,generous,?,?,?,none,good
2,2,3.5,?,?,37,?,?,?,?,15,average,?,half,?,?,bad
2,4.6,2.5,2,?,?,?,?,5,yes,12,below_average,yes,?,yes,none,bad
2,4.3,4.5,?,none,?,none,?,10,?,9,average,no,half,yes,none,good
?,3.7,?,?,?,35,none,?,?,?,12,generous,no,?,yes,full,good
1,6,3,?,none,35,?,8,?,yes,10,generous,yes,?,yes,?,good
1,5,4,?,none,?,?,2,3,?,10,generous,?,half,yes,full,good
2,2,?,?,none,40,?,?,4,?,9,generous,no,half,yes,half,good
2,2.5,?,?,?,?,?,?,?,?,10,average,?,half,?,none,good
2,5.7,4.8,?,?,35,empl_contr,?,?,no,11,below_average,yes,?,yes,?,good
2,2,2.5,5,none,35,none,?,3,?,11,generous,?,full,yes,half,good
3,2.5,5,?,none,35,?,?,?,no,11,average,?,?,yes,full,good
2,2,?,?,none,40,ret_allw,?,?,?,10,average,yes,full,yes,none,good
1,3.5,2,?,none,35,ret_allw,?,3,no,12,below_average,yes,?,yes,full,bad
3,6.4,3,?,none,27,?,?,6,?,?,generous,yes,?,yes,half,bad
3,5,?,?,?,35,none,8,2,?,11,generous,yes,?,?,full,good
2,4.5,4,?,tcf,?,?,?,6,?,10,below_average,?,?,yes,?,bad
3,2.5,2.5,?,none,38,?,?,6,yes,?,?,no,full,?,none,good
2,3.5,4.4,5,tc,37,?,?,2,?,12,average,?,?,yes,half,good
2,3,4,?,none,40,ret_allw,?,?,?,12,average,yes,?,?,full,good
2,4.5,?,?,tcf,40,?,?,3,?,11,average,?,half,yes,?,bad
3,2,5.3,?,tc,40,empl_contr,?,4,yes,10,below_average,yes,none,yes,half,bad
1,2.1,4,?,tcf,36,?,14,?,yes,10,below_average,yes,half,yes,?,good
2,3.5,4,?,?,39,?,?,?,?,12,below_average,?,half,no,?,bad
3,2.5,4,2.3,?,40,?,4,5,?,11,?,yes,full,?,full,good
3,4.5,?,?,tcf,35,empl_contr,?,?,yes,10,generous,?,?,?,full,good
3,4.5,?,?,none,40,empl_contr,?,?,no,11,generous,yes,full,no,none,good
3,2.5,3,?,none,40,?,?,6,yes,12,average,no,full,yes,?,bad
2,4,4,?,none,40,?,?,?,?,10,below_average,yes,?,yes,none,good
2,3.5,4.5,?,tcf,37,none,?,4,?,12,average,no,?,?,full,good
2,4,5.8,?,?,40,none,?,4,no,12,below_average,no,half,yes,full,good
2,4.3,2.5,4.6,tcf,40,?,?,?,?,11,?,?,?,yes,half,bad
2,2,?,?,tc,40,empl_contr,?,4,?,12,?,?,half,?,?,good
3,4,2.5,?,none,40,empl_contr,4,?,no,11,below_average,?,half,yes,?,good
2,2.5,2.5,?,tcf,38,empl_contr,?,?,?,9,below_average,?,?,yes,half,bad
2,4,4,?,none,38,?,?,3,?,10,average,no,full,yes,none,good
2,2.5,?,4.6,tc,38,?,?,?,?,9,generous,no,half,yes,full,good
3,3.7,?,?,none,38,?,?,?,?,9,average,?,?,?,full,bad
2,3.5,5,?,tc,38,?,4,?,?,10,below_average,yes,half,yes,?,good
2,4.5,?,?,?,33,none,14,?,?,10,generous,yes,?,yes,?,good
2,6.9,6.4,5,none,38,?,2,?,yes,11,below_average,yes,full,?,?,bad
2,4.5,?,?,none,33,empl_contr,?,0,?,12,generous,?,?,yes,full,bad
3,4.5,2,?,none,39,?,?,?,no,11,below_average,?,none,?,?,good
2,2.5,?,?,?,40,?,?,6,?,11,generous,?,half,yes,full,bad
2,2.8,2,?,none,?,none,?,?,yes,?,below_average,yes,half,?,none,good
1,4.5,?,?,?,40,?,?,?,?,13,average,yes,full,yes,full,bad
2,7,2.5,?,?,40,?,?,5,?,10,generous,yes,?,yes,none,good
1,2.5,4,?,?,39,?,?,0,?,11,generous,?,none,yes,full,good
2,5,4.4,?,none,38,?,?,4,?,11,average,?,?,yes,full,good
1,4.5,?,?,tc,35,?,?,5,yes,11,generous,yes,full,?,half,bad
2,4,2,4.6,?,?,?,?,3,?,12,average,yes,none,?,?,good
2,5,5,?,tcf,36,?,?,2,yes,11,below_average,yes,half,?,full,good
1,2,2,?,?,40,?,?,14,?,11,generous,yes,half,?,full,good
2,5,2.5,?,?,35,none,?,?,?,11,?,no,full,yes,full,good
2,3.5,4.4,?,none,35,?,4,4,?,10,generous,?,?,no,?,good
2,2.8,2.5,?,none,35,?,?,?,?,11,below_average,yes,half,no,?,good
3,5.7,4,?,tcf,?,none,4,4,no,12,average,yes,full,?,full,good
2,4,4.6,?,?,40,empl_contr,?,?,?,?,generous,yes,full,yes,full,good
3,3,4.5,?,?,35,?,?,4,no,11,below_average,no,full,?,none,good
2,4.3,4,?,?,35,?,?,4,?,11,generous,yes,?,?,full,good
3,2.8,?,?,none,36,none,?,2,no,11,below_average,yes,none,yes,full,bad
1,2.8,?,?,none,37,none,?,?,?,11,?,yes,half,?,half,bad
1,6.4,5,?,none,40,?,?,5,?,?,generous,?,half,?,?,good
2,2,?,?,?,37,?,2,?,?,9,average,?,half,yes,?,bad
2,2,3.5,?,tc,?,?,14,3,yes,10,average,yes,none,yes,?,good
3,5,6.4,?,tc,40,none,?,?,yes,9,?,?,?,yes,none,good
3,4,3,2.1,?,?,?,?,?,?,11,generous,no,half,?,full,bad
2,4,4,?,none,40,none,?,2,?,11,average,?,none,?,none,good
2,3.5,?,?,tcf,40,?,?,14,?,?,average,yes,full,?,?,bad
2,5,?,?,tc,40,?,8,4,?,13,average,?,half,yes,?,bad
2,2.5,4,5,?,35,?,?,3,?,11,below_average,?,half,yes,full,good
3,4.5,5,?,none,40,ret_allw,?,?,no,10,below_average,?,half,no,none,bad
2,4.5,4.5,2,none,35,none,?,?,no,10,below_average,no,?,?,?,good
2,2,5,?,none,38,empl_contr,?,5,?,10,average,yes,?,yes,half,bad
3,4.5,3,?,none,40,none,?,?,?,12,generous,yes,full,no,full,good
2,4.5,4.5,4,?,40,none,?,3,?,10,?,yes,?,yes,full,good
1,4,?,?,tcf,38,empl_contr,4,4,?,12,generous,?,none,yes,full,good
2,3,2,?,none,38,?,?,?,yes,11,below_average,no,none,yes,full,good
2,4,?,2,none,36,none,?,25,?,10,below_average,yes,?,yes,?,good
3,2.1,5,4.6,none,40,?,?,?,no,11,below_average,?,half,?,full,good
1,4,4,?,?,35,?,?,3,?,11,average,?,full,yes,full,bad
2,?,5,?,?,36,empl_contr,?,?,yes,10,generous,?,half,?,half,bad
2,2,5,?,tcf,?,empl_contr,?,5,?,11,generous,yes,full,?,full,good
3,4.5,4.4,?,?,35,?,?,3,?,11,below_average,?,?,?,full,bad
3,7,3,4.6,?,38,?,?,4,no,11,average,yes,?,yes,none,good
2,5,4,5,tc,40,ret_allw,?,3,?,13,below_average,yes,full,yes,none,good
3,4,3,?,?,38,?,?,5,?,11,average,?,?,?,?,good
2,4,2,?,none,40,ret_allw,?,?,no,10,average,no,?,?,?,good
3,3.5,?,?,?,37,empl_contr,?,4,?,?,average,?,none,yes,?,good
1,6,4,?,?,38,empl_contr,?,2,?,10,below_average,yes,half,yes,half,good
1,4.5,?,?,?,37,?,?,4,?,10,generous,?,half,?,half,good
2,4.5,4,4.6,none,35,?,?,3,?,15,average,yes,full,?,?,good
2,4,3,?,none,39,none,?,6,?,11,average,yes,full,yes,?,good
2,2,3,?,?,40,?,?,5,yes,?,below_average,?,half,?,?,good
2,2,4.5,?,?,35,ret_allw,?,4,?,12,below_average,?,none,?,full,good
3,2,?,?,none,38,?,?,5,?,10,below_average,yes,full,yes,full,good
2,2,4,?,?,40,ret_allw,?,25,?,9,generous,?,?,yes,half,good
2,4.5,4.6,?,tcf,38,?,10,?,?,15,generous,yes,?,yes,full,good
3,2.8,5,?,none,40,none,?,?,?,12,generous,?,?,yes,full,good
1,5,4,?,none,40,none,?,?,yes,?,below_average,yes,full,yes,?,bad
?,2,4,?,?,33,?,?,?,?,10,average,yes,none,?,?,bad
1,3.5,?,4.5,none,?,?,?,25,no,12,average,?,full,?,?,good
2,3.5,2,?,tc,40,?,4,?,no,11,below_average,yes,?,?,full,bad
3,3.5,4.5,?,none,37,empl_contr,?,?,yes,10,below_average,?,?,yes,none,good
1,3,4.8,?,?,38,none,?,14,?,11,generous,yes,?,?,?,good
1,2,5,2.5,?,40,none,12,0,?,11,generous,?,full,?,full,bad
1,4.5,?,4.6,?,38,ret_allw,?,4,?,10,below_average,?,?,yes,?,good
2,5,3,4.5,none,38,?,?,6,yes,10,generous,yes,half,?,?,good
2,2.8,4.5,?,tc,37,empl_contr,?,?,no,11,generous,yes,?,?,full,good
1,6.4,3,?,?,40,none,?,3,yes,12,below_average,yes,?,yes,full,bad
2,2,7,?,none,40,?,?,?,yes,11,?,yes,?,?,half,bad
3,2,4.5,2.5,?,40,none,?,4,no,11,average,?,full,yes,full,good
1,3,3,?,none,40,?,?,?,?,12,generous,yes,full,?,?,good
3,5.7,?,?,none,40,?,?,?,?,10,average,no,?,?,half,bad
1,5.7,2,?,tc,36,?,?,3,no,10,average,yes,half,?,full,good
3,2.1,4,?,none,36,empl_contr,?,?,?,12,generous,yes,half,?,?,good
3,2,4.5,?,?,40,?,?,25,?,11,below_average,yes,half,?,full,good
1,4.5,?,?,tcf,40,empl_contr,?,?,?,11,?,?,?,?,half,good
2,2,4,?,none,37,none,?,?,yes,10,generous,yes,?,?,none,good
2,3,3.5,?,none,40,?,?,?,?,10,below_average,yes,none,?,full,bad
2,5.7,3,?,none,35,none,14,3,no,10,below_average,yes,half,?,half,good
2,4,4,?,tc,38,?,?,?,?,?,below_average,yes,none,yes,?,good
2,3.7,5,?,tcf,38,ret_allw,?,3,?,9,below_average,yes,half,no,half,bad
2,4.5,4.4,4.6,none,35,?,?,?,yes,10,average,?,?,?,full,good
?,2,4,?,tcf,38,?,?,?,?,11,generous,?,?,yes,full,good
1,5,?,?,?,40,?,?,?,?,10,?,?,none,yes,full,good
3,3,4,?,tc,38,none,?,?,?,13,?,yes,half,yes,half,good
3,4.6,4,2.1,none,38,ret_allw,?,0,no,9,generous,yes,none,no,full,good
3,4.5,3,?,tcf,38,?,2,?,?,15,below_average,no,full,?,full,bad
1,7,3.5,?,?,?,?,?,4,?,12,?,yes,?,yes,half,good
2,5,?,?,none,40,ret_allw,?,?,?,10,generous,yes,?,yes,?,good
2,?,?,?,tcf,38,empl_contr,?,2,?,11,below_average,?,?,?,half,good
2,6,6,5.1,?,40,none,?,?,?,12,below_average,yes,none,?,none,good
3,4,5,?,?,40,none,10,6,yes,11,generous,?,half,yes,full,good
2,6.9,?,?,none,38,none,?,?,yes,9,average,?,?,?,half,good
1,2.5,?,2.1,tc,35,empl_contr,4,?,?,11,average,?,half,?,full,good
3,4.5,6,?,?,40,none,12,?,?,11,average,?,half,?,none,good
3,2,2.5,?,none,40,?,?,4,?,11,generous,yes,?,?,?,bad
2,2,5,?,tcf,35,?,?,2,?,10,below_average,?,full,yes,none,good
2,5,4.4,?,tcf,?,ret_allw,?,4,no,13,generous,?,full,yes,half,bad
2,4.5,?,?,tcf,?,none,?,?,?,13,average,no,?,no,none,good
2,6.9,5,5,tc,38,none,?,1,?,11,below_average,?,?,?,full,good
3,?,?,?,none,?,?,?,?,?,15,below_average,?,full,yes,half,good
?,6,4.5,5,none,33,?,?,?,?,11,below_average,yes,full,?,half,good
2,7,5.8,?,?,?,none,?,4,yes,10,generous,?,none,yes,full,bad
3,5.7,4,?,?,35,empl_contr,?,?,?,11,below_average,yes,?,?,none,good
1,6,4,?,none,40,?,?,2,yes,?,average,no,?,yes,full,good
2,5.7,4,?,none,40,none,?,?,?,9,generous,yes,none,yes,half,bad
2,2,4.5,5,?,38,none,?,?,?,9,average,?,?,?,full,good
3,3,4,5,none,40,?,?,?,?,10,below_average,?,half,yes,?,bad
1,3,6.4,?,tc,38,empl_contr,4,1,yes,10,generous,yes,half,yes,?,good
2,3.5,2.5,?,none,40,none,?,5,?,11,average,no,half,?,full,good
3,4,4,?,tc,35,?,?,10,?,12,average,yes,half,yes,?,bad
2,2,5.8,?,?,36,empl_contr,?,6,no,12,?,no,?,yes,?,bad
2,2,3,?,?,38,?,?,3,?,11,?,?,full,?,?,good
1,2,?,?,?,35,?,?,?,no,11,average,yes,none,?,none,bad
3,2,4,?,none,40,?,?,?,?,15,below_average,yes,half,?,full,good
2,2.5,5,?,none,?,ret_allw,?,?,?,11,average,?,full,yes,?,bad
?,4.5,2,?,tcf,40,empl_contr,?,?,no,11,below_average,yes,?,yes,full,good
3,2.1,?,?,none,40,none,?,?,no,12,below_average,yes,half,no,full,good
3,2,?,?,none,40,?,?,3,no,10,average,?,half,?,?,bad
2,4.5,4,?,?,40,?,14,?,no,13,average,yes,half,?,none,bad
3,4,?,?,none,39,empl_contr,?,25,?,?,below_average,yes,full,?,?,bad
2,4.5,?,?,none,40,empl_contr,?,2,no,12,below_average,?,?,yes,?,bad
2,2.5,7,?,?,40,ret_allw,?,?,?,11,generous,?,half,?,full,bad
2,5,?,?,none,37,?,?,?,no,9,average,?,full,?,full,bad
2,3.7,2.5,?,tc,38,?,?,3,?,10,average,no,half,?,?,bad
3,4.6,7,?,?,40,none,?,?,yes,10,below_average,no,?,yes,full,bad
2,2,?,2,tc,40,empl_contr,13,3,no,10,generous,yes,?,yes,full,bad
2,3,2.5,?,?,40,empl_contr,?,6,?,10,generous,?,none,?,none,good
1,5.7,?,?,tc,40,?,?,?,?,11,below_average,yes,none,yes,none,good
2,2,5.8,?,tcf,38,ret_allw,?,25,?,13,average,?,half,yes,?,good
3,2,?,5,?,40,empl_contr,14,3,yes,10,generous,?,full,?,?,good
3,4,4.5,2.1,?,36,none,?,10,?,11,average,?,half,?,full,good
1,4.5,?,?,tc,38,ret_allw,?,4,no,10,below_average,yes,full,?,full,good
2,4.5,?,?,?,40,?,?,3,?,11,generous,no,?,yes,half,good
1,3,4.5,?,none,40,?,?,4,no,9,?,yes,full,?,?,good
3,2.1,?,?,none,40,?,2,?,yes,9,generous,?,none,yes,full,bad
1,3.7,4,?,none,40,?,?,?,no,11,generous,?,?,yes,full,good
2,7,3.5,2.1,?,?,?,?,5,?,11,average,?,?,no,half,good
3,3,4,?,none,40,empl_contr,14,?,yes,?,average,yes,full,yes,full,good
2,5.7,?,?,?,?,?,10,4,no,12,generous,yes,none,?,none,bad
1,3.5,2,?,?,40,?,4,?,?,10,below_average,yes,full,?,?,good
3,5.7,2.5,?,none,40,empl_contr,?,?,?,11,?,yes,?,yes,?,bad
2,4.5,4.5,?,none,38,?,?,5,?,11,below_average,?,none,?,half,bad
2,3.7,2,?,?,37,empl_contr,?,4,yes,9,below_average,yes,none,yes,none,bad
3,4.5,4,?,?,37,?,12,?,?,15,average,yes,?,no,full,good
2,2,4.5,?,none,40,?,?,?,no,11,generous,yes,half,?,?,good
3,2,4,?,tcf,?,?,10,?,?,12,below_average,yes,?,?,none,good
2,2.5,4.5,?,none,40,?,?,?,yes,10,average,no,full,?,?,good
3,3.7,2.5,?,none,35,none,?,3,?,11,below_average,no,?,yes,?,bad
3,4.5,4.5,2.5,?,37,?,?,?,?,12,below_average,yes,half,?,?,good
2,2,3,?,none,39,?,?,?,?,15,average,?,none,?,half,good
3,2,2.5,?,none,27,ret_allw,?,4,?,11,generous,?,?,yes,half,bad
3,3,4,2,none,35,?,?,?,?,11,average,yes,full,yes,half,good
3,3.5,3,?,tc,35,?,?,2,?,?,average,?,?,?,full,bad
2,2.5,4,?,none,40,empl_contr,12,5,yes,?,generous,?,half,?,?,good
3,6.9,4,2,tc,40,?,?,2,no,9,generous,?,half,yes,full,good
2,3.5,2.5,?,tcf,?,?,?,?,?,12,average,?,none,?,full,good
1,4,3,?,?,40,none,?,?,yes,11,generous,no,?,yes,?,bad
2,4.5,2.5,?,?,38,none,?,?,no,11,below_average,?,?,no,full,good
?,6,4.5,2.1,?,40,empl_contr,?,?,no,12,below_average,yes,full,?,full,good
2,?,4.5,?,none,40,empl_contr,?,5,yes,12,below_average,yes,half,yes,?,good
2,4.6,6.4,?,?,37,none,?,5,no,11,average,yes,full,yes,full,good
1,4,4.5,?,none,33,?,?,6,?,10,average,yes,half,yes,half,good
1,2,2.5,?,tcf,39,?,?,?,?,12,generous,yes,none,yes,?,good
3,4.5,2,?,none,35,?,?,?,?,11,below_average,yes,full,?,half,good
3,4,4,?,?,38,?,?,3,?,11,below_average,yes,full,yes,full,good
2,4,5,2.3,none,40,empl_contr,14,?,no,13,generous,?,?,?,full,good
2,2.5,?,?,none,36,?,?,?,?,11,below_average,no,half,yes,full,good
2,2.5,?,5,none,37,?,?,10,no,11,generous,?,full,?,none,bad
3,5,2.5,?,?,36,?,2,?,?,11,average,?,?,?,half,bad
2,3.5,3,?,none,?,?,?,4,no,13,below_average,?,?,?,?,good
2,4,2,?,none,40,empl_contr,2,1,?,11,generous,yes,half,yes,none,good
2,2.5,2,?,none,39,ret_allw,?,4,?,15,below_average,?,?,?,half,bad
2,4.5,3,?,?,?,?,?,4,no,9,average,?,?,yes,half,good
3,3.5,?,?,none,38,none,?,?,no,11,generous,?,half,?,?,bad
2,5,?,2,none,40,empl_contr,?,4,?,10,below_average,?,?,?,half,good
3,2,4.5,?,?,?,?,2,?,?,11,average,?,?,?,?,bad
1,4.5,4,5,tc,38,?,?,3,yes,11,below_average,yes,none,yes,full,good
1,3,2.5,?,tcf,38,none,?,1,?,11,below_average,yes,half,?,full,good
2,5,4.5,5,none,?,?,2,5,?,10,average,no,none,yes,half,bad
2,2,?,?,?,38,empl_contr,?,?,?,11,generous,?,half,yes,half,bad
2,4,3,5,none,40,?,8,?,?,?,generous,yes,full,?,?,good
3,6.9,4,4.6,tcf,38,none,?,?,?,11,generous,yes,?,?,full,good
2,2.5,2,5,?,38,?,2,3,?,13,average,?,half,no,full,bad
3,5.7,4.5,4.5,?,40,?,?,4,yes,15,generous,yes,half,?,?,bad
2,5,4,?,?,40,?,?,?,?,12,average,no,half,yes,full,bad
3,4.5,?,?,?,37,none,?,2,yes,?,below_average,no,?,yes,full,good
2,3,5,?,none,38,?,?,6,?,11,below_average,?,full,yes,?,good
3,6,4.4,?,tc,?,?,?,3,?,10,below_average,?,?,yes,half,good
3,5,3,5,none,38,none,8,3,no,11,average,no,none,yes,none,good
3,6.4,?,?,tcf,35,none,?,5,?,9,generous,no,none,yes,?,bad
2,5,?,?,none,?,?,?,?,?,11,average,yes,?,?,?,bad
2,2,3,?,none,37,none,?,3,?,15,average,no,half,?,half,bad
2,4,5,?,none,?,ret_allw,?,5,yes,11,generous,?,full,?,full,bad
2,5,4,?,none,38,?,?,?,?,11,generous,?,?,?,none,good
1,3,4.8,?,?,38,empl_contr,?,?,yes,12,generous,?,full,yes,none,good
1,5,4,2.3,none,35,empl_contr,?,?,?,10,average,?,half,?,?,good
3,2,?,?,none,40,?,?,1,?,11,below_average,yes,full,?,full,bad
?,3.5,5,?,?,36,empl_contr,?,3,?,11,average,no,half,yes,half,good
3,4.5,2,?,?,40,?,?,?,?,12,average,yes,half,?,?,good
2,2,4.5,?,?,?,?,?,?,?,11,average,?,?,yes,?,good
3,3,5.8,?,none,37,?,?,2,?,12,generous,yes,?,?,?,good
2,4.5,4,?,tcf,40,none,?,3,?,10,average,?,?,no,none,bad
2,2,5.8,?,?,40,?,?,2,?,10,average,no,?,yes,full,good
2,2.5,?,?,none,38,none,?,4,?,11,generous,yes,none,yes,half,bad
1,4.5,5,5,none,38,empl_contr,?,4,no,12,?,?,?,?,half,good
3,2,?,?,tcf,38,?,?,?,yes,10,average,?,?,yes,half,good
2,6,6,?,tc,40,?,?,4,?,12,below_average,no,full,yes,none,bad
2,2.5,3,4.6,none,35,?,?,?,no,11,generous,yes,full,yes,?,good
1,3,2.5,?,none,?,?,?,?,yes,11,?,?,full,no,full,good
2,5,3,?,tcf,33,empl_contr,?,?,?,9,average,?,full,yes,half,bad
3,4.5,2.5,?,none,40,?,13,3,?,13,below_average,?,full,?,?,good
2,4.5,?,5.1,none,35,?,?,?,?,?,generous,yes,full,yes,?,bad
2,2.5,2.5,5,none,40,?,?,2,?,12,?,?,half,yes,?,bad
3,2,4,?,?,40,empl_contr,?,25,yes,11,average,no,full,yes,full,good
2,5,3,?,none,?,?,?,3,no,11,average,?,full,?,?,good
1,3,2.5,?,tcf,?,empl_contr,?,?,?,10,below_average,?,full,?,full,good
1,3,2,?,tc,40,?,2,?,yes,11,average,yes,?,?,full,good
3,2,4.5,?,none,40,empl_contr,?,?,yes,10,generous,no,half,?,?,good
3,5.7,4.5,?,none,40,?,?,3,?,12,average,?,half,?,?,good
3,4.5,?,5,none,38,empl_contr,2,?,?,10,generous,?,?,?,none,good
2,2.5,?,2,tcf,35,empl_contr,?,3,yes,11,?,no,full,?,?,bad
3,2,4.4,?,none,27,?,?,?,?,11,generous,no,none,?,?,bad
3,2,4,?,none,40,?,?,2,no,9,below_average,?,?,yes,full,good
2,4,?,?,?,40,?,?,6,?,13,below_average,?,full,yes,?,good
3,2.5,?,?,?,39,empl_contr,?,?,?,11,generous,yes,?,yes,full,good
3,7,2,?,tc,?,none,?,6,?,11,below_average,yes,?,yes,half,bad
1,4.5,2.5,?,none,40,?,12,0,yes,11,below_average,yes,?,?,none,bad
3,3.5,2,?,none,?,?,?,?,yes,12,average,?,full,?,?,good
1,3.5,2.5,?,none,40,?,?,?,?,?,average,?,full,?,?,good
2,4,4,?,tc,?,?,8,5,?,10,average,yes,?,yes,full,bad
?,4.5,4,?,tc,40,none,?,3,?,11,below_average,?,full,yes,?,good
2,3,?,?,none,38,none,?,10,?,11,average,yes,?,?,?,good
3,2.5,4.5,?,tcf,40,none,?,4,?,11,generous,?,full,?,none,bad
2,2.5,4.5,4,tc,35,?,2,?,yes,12,generous,?,?,?,half,good
3,5,?,?,tcf,40,none,?,?,yes,10,below_average,yes,half,yes,none,bad
1,5,4,5,tc,40,?,?,?,?,10,average,?,full,yes,?,bad
2,3,3,?,?,40,?,12,?,?,10,generous,?,?,yes,half,bad
3,2,6,?,none,35,?,8,6,?,11,below_average,?,half,?,none,good
3,3.5,?,?,tcf,37,none,?,?,?,9,below_average,?,none,?,full,good
3,4.5,5,?,tcf,40,none,?,?,?,11,average,no,half,?,full,bad
2,4.5,2.5,4.5,?,35,?,?,?,?,12,average,no,?,yes,none,good
2,3,4,4.5,?,40,none,?,5,no,9,generous,?,half,yes,none,good
1,5,?,?,?,38,?,?,3,yes,11,below_average,yes,full,yes,none,bad
3,4,4.5,5,none,40,?,?,2,?,12,below_average,no,full,?,?,bad
3,3.5,?,?,tcf,40,empl_contr,?,?,?,10,below_average,yes,?,?,half,bad
2,4.5,4.5,?,none,38,?,?,?,yes,11,generous,?,?,?,?,good
2,2,3,?,none,40,?,?,?,?,9,below_average,?,none,yes,full,good
3,4.5,4.5,4,none,?,?,?,6,?,11,average,yes,?,yes,none,good
2,?,2,?,none,40,empl_contr,?,3,?,11,below_average,?,full,?,?,good
2,3,2.5,?,?,38,none,?,?,?,11,average,?,full,?,?,good
2,3,2,4.5,?,37,?,14,?,?,12,average,?,none,yes,?,bad
?,4.5,4,4.6,?,37,empl_contr,?,4,?,12,average,yes,full,?,half,good
3,4,3,?,?,40,empl_contr,?,?,no,10,?,?,full,?,none,good
3,4.5,4,?,none,?,?,?,?,yes,11,average,?,half,?,half,bad
3,3.5,4,5.1,?,40,none,?,?,no,10,average,yes,?,?,full,good
3,5.7,4,5,none,40,none,?,2,?,12,?,yes,?,?,?,bad
3,4,?,4,?,35,empl_contr,?,?,?,10,below_average,?,full,yes,?,good
2,2.5,4,?,none,?,empl_contr,?,?,?,9,below_average,no,?,yes,none,good
3,5,2.5,?,?,27,empl_contr,?,?,no,?,generous,?,none,?,full,good
3,4.6,2.5,?,none,33,?,?,?,?,12,average,?,half,yes,?,good
2,4,2,5,?,38,?,?,?,?,15,below_average,yes,?,?,?,bad
3,2,2,?,?,?,?,2,?,no,11,average,?,?,?,half,bad
1,2,3,?,tcf,37,none,?,?,yes,12,below_average,no,?,?,none,good
2,4.5,4.5,?,tcf,37,empl_contr,?,?,?,?,below_average,?,?,yes,full,bad
3,3.7,4.5,?,none,38,?,?,?,yes,11,average,yes,none,yes,?,good
3,4.5,4,?,none,40,?,?,3,?,11,below_average,?,half,?,full,bad
2,2,4,?,none,?,empl_contr,?,2,no,12,?,yes,?,?,?,good
2,5,4.4,4,?,38,?,2,25,?,13,below_average,yes,?,?,half,good
3,4,6,?,none,35,none,?,4,?,10,below_average,no,half,yes,?,bad
2,6.4,4.4,?,?,36,empl_contr,4,?,?,11,generous,?,half,yes,full,good
2,4,4,?,tcf,40,?,?,5,?,12,below_average,yes,half,yes,?,good
3,4.5,4.5,4.5,?,38,none,?,?,?,12,average,yes,full,yes,?,good
2,3.7,?,2.5,none,40,?,?,?,yes,12,generous,?,full,?,half,good
2,3,5,?,?,40,?,?,?,no,10,average,?,half,?,full,good
3,3,4,?,none,38,?,?,?,?,12,below_average,?,?,yes,?,bad
